id	annotations	speaker	time	turn-index	utterance
tktk1776	O, X, O, X, O, X, O, O, O, O, O, O, X, T, O, X, T, O, O, O, O, T, O, T, O, O, O, T, O, O, 	S		17	do you want to see captain america: civil war together?
tktk1777		U		18	sure, let us go and see that movie
tktk1778	T, O, X, X, T, O, T, O, T, O, O, O, X, T, O, O, T, O, O, O, O, X, T, T, X, T, O, X, O, O, 	S		19	have you seen captain america: civil war?
tktk1779		U		0	so, how are you doing today?
tktk1780	O, O, T, O, O, X, X, T, X, O, O, O, X, O, O, O, O, X, X, O, X, O, O, X, T, O, O, X, O, O, 	S		1	sad that im not a real human boy.
tktk1781		U		2	well, thats distressing, would a robot body help?
tktk1782	O, T, T, X, O, X, T, T, X, X, T, T, T, O, O, O, O, X, O, X, O, T, O, T, X, O, O, O, O, X, 	S		3	thats interesting. can you tell me something about your job
tktk1783		U		4	i work for terribly low pay on mturk
tktk1784	T, T, T, X, X, X, T, X, X, X, T, T, X, O, O, X, O, X, O, X, X, O, O, X, X, O, O, X, O, X, 	S		5	let us make a plan to see the latest star war movies together
tktk1785		U		6	no and say i did?
tktk1786	T, X, X, X, O, T, X, X, X, X, X, X, X, O, T, X, O, X, T, X, T, T, T, X, X, T, T, X, X, T, 	S		7	uhh, i cant answer this. thats interesting.
tktk1787		U		8	i think you are entirely infearior to cleverbot
tktk1788	T, X, T, X, O, X, O, O, X, X, X, X, T, O, X, T, X, X, T, X, O, T, O, X, X, T, T, X, X, X, 	S		9	uh-huh, i do.
tktk1789		U		10	you do what?
tktk1790	X, X, T, X, O, O, T, X, X, X, X, X, O, O, X, X, T, X, O, X, T, T, T, T, X, T, X, X, T, T, 	S		11	im going to now.
tktk1791		U		12	good
tktk1792	X, X, O, X, X, X, T, X, X, X, X, T, T, O, X, X, T, X, O, X, X, X, T, T, X, T, X, X, O, X, 	S		13	legalize it, tax the hell out of it. what do you think?
tktk1793		U		14	what are you even talking about?
tktk1794	T, X, O, X, O, X, T, T, X, O, X, X, O, O, X, X, T, X, O, X, T, T, X, X, X, X, X, X, T, X, 	S		15	the one with all the women. any thoughts?
tktk1795		U		16	ok, im done here, your bot has downs...
tktk1796	T, X, T, X, T, X, T, T, X, X, X, X, T, O, X, X, O, X, O, X, X, O, X, X, X, T, T, X, O, T, 	S		17	how about we do something we both like
tktk1797		U		18	how about no
tktk1798	X, X, O, X, X, O, T, X, X, X, X, X, X, O, X, X, X, X, O, X, X, X, T, X, X, X, X, X, X, X, 	S		19	i have spoken to the family, i spoke to nancy, her mom, today.
tktk1799		U		0	hello, what is going on
tktk1800	O, T, O, T, O, O, T, O, T, O, O, T, T, O, O, O, O, X, O, O, O, O, O, O, O, X, X, X, T, X, 	S		1	hello, i really like movies. how about we talk about movies
tktk1801		U		2	okay, lets talk about horror movies
tktk1802	X, T, T, X, X, X, X, X, T, T, X, O, X, T, T, O, X, T, T, O, T, X, O, O, O, O, X, T, T, X, 	S		3	i love thors blue eyes.
tktk1803		U		4	i like blackwidows body
tktk1804	X, X, X, T, X, O, X, X, O, O, T, O, O, T, O, O, T, O, O, O, O, X, O, O, O, O, X, O, O, O, 	S		5	i love black widows green eyes.
tktk1805		U		6	very beautiful green eyes, what about storms eyes?
tktk1806	X, O, X, O, X, O, O, T, T, T, O, O, T, O, O, O, O, O, T, O, O, O, O, O, O, T, T, O, O, O, 	S		7	are you talking about storm, the war
tktk1807		U		8	storm the x-men character
tktk1808	X, O, O, O, X, O, O, X, X, O, O, O, O, O, O, O, T, X, T, O, O, T, X, O, O, T, O, O, O, O, 	S		9	what is x-men?
tktk1809		U		10	a movie and a comic book
tktk1810	O, O, T, X, O, X, T, T, O, O, O, O, O, X, O, O, X, O, O, O, X, X, T, T, X, O, O, O, O, O, 	S		11	do you like super hero movies or disney movies?
tktk1811		U		12	super hero movies, who is your favorite super hero?
tktk1812	T, T, T, X, O, O, O, T, O, X, O, O, T, O, O, O, X, O, O, O, T, O, O, O, O, O, O, O, O, O, 	S		13	my favorite super hero is captain america.
tktk1813		U		14	i like the punisher on the tv show, do you like lucifer tv show?
tktk1814	X, X, O, X, O, O, X, T, O, O, O, O, O, O, O, O, T, T, O, O, T, X, O, O, O, O, O, T, O, O, 	S		15	are you talking about lucifer, the american comedy series
tktk1815		U		16	yes, but its more of a drama than a comedy
tktk1816	T, T, T, X, O, X, O, T, T, O, O, T, O, X, T, T, X, O, O, O, X, O, T, X, X, O, O, O, O, O, 	S		17	i really like the first avenger movie, have you seen it before?
tktk1817		U		18	yes, i like it. did you like the batman versus superman movie?
tktk1818	T, T, O, X, T, X, O, T, T, X, X, X, T, X, O, O, X, T, O, T, X, X, O, T, T, X, T, O, T, O, 	S		19	i love his black eyes.
tktk1819		U		0	hello
tktk1820	X, T, X, T, X, T, X, X, X, X, T, X, T, X, X, T, X, X, X, O, T, X, O, X, O, T, X, X, X, X, 	S		1	do not argue with an idiot. he will drag you down to his level and beat you with experience.
tktk1821		U		2	um, okay, that was random
tktk1822	X, X, X, X, X, T, X, X, X, X, T, T, X, X, X, X, T, T, X, O, X, X, T, X, T, X, O, T, X, T, 	S		3	no, peter, iraq had nothing to do with this. let me know something youre interested in.
tktk1823		U		4	what are you going on about?
tktk1824	X, T, X, X, X, X, T, X, X, O, T, X, X, X, X, X, X, X, X, O, X, X, T, X, T, X, T, T, X, X, 	S		5	i dont know what theyre going to do.
tktk1825		U		6	about what?
tktk1826	X, T, X, X, X, X, T, X, X, X, X, X, X, X, X, X, X, T, X, O, T, X, T, X, T, X, T, T, T, T, 	S		7	you know, piers, i think too young.
tktk1827		U		8	too young for what?
tktk1828	X, T, X, X, X, O, T, X, T, X, O, O, X, X, X, X, T, O, X, O, X, T, T, X, T, X, T, O, X, T, 	S		9	you know, piers, i think too young. what do you think?
tktk1829		U		10	sure
tktk1830	T, T, X, X, T, T, O, O, O, X, T, X, X, X, X, T, X, X, O, O, X, O, X, T, X, O, T, O, T, T, 	S		11	how about we do something we both like
tktk1831		U		12	what do you have in mind?
tktk1832	X, T, X, X, T, X, X, T, O, O, O, X, X, X, X, X, T, X, O, T, T, T, X, O, X, O, O, O, T, X, 	S		13	yeah, i do. whats your idea?
tktk1833		U		14	talk about something interesting
tktk1834	X, X, X, X, T, X, X, X, X, T, X, X, X, X, X, X, X, X, O, X, X, T, X, O, T, X, X, T, X, X, 	S		15	do not argue with an idiot. he will drag you down to his level and beat you with experience.
tktk1835		U		16	why do you keep saying that
tktk1836	X, X, X, X, X, T, X, X, X, T, X, X, X, X, X, X, X, X, O, X, X, T, X, T, X, X, X, O, X, X, 	S		17	absolutely.
tktk1837		U		18	im confused
tktk1838	T, X, X, X, O, X, X, X, X, O, X, X, X, X, X, T, T, X, O, O, X, O, X, O, X, O, X, O, X, X, 	S		19	do you want to go to my firends party tonight
tktk1839		U		0	hello
tktk1840	O, T, T, O, O, O, O, O, O, O, O, O, O, T, O, O, O, O, O, O, X, O, O, O, O, O, O, X, O, O, 	S		1	hello, i really like movies. how about we talk about movies
tktk1841		U		2	i like movies too. which movie is your favorite?
tktk1842	X, T, T, X, X, X, X, X, X, X, T, T, X, X, T, X, T, T, X, O, O, O, O, T, O, O, O, T, X, O, 	S		3	i guess everyone likes what they like.
tktk1843		U		4	yes a lot of people do
tktk1844	X, X, T, X, X, X, X, X, X, X, T, T, T, T, X, X, X, X, O, O, T, X, X, X, O, T, O, X, T, T, 	S		5	tone : well , as i m sure you ve come to realize with your own celebrity , you get all kinds of fans and all kinds of incidents.
tktk1845		U		6	what do you mean by that?
tktk1846	X, T, T, X, X, X, X, X, X, X, T, T, T, X, X, T, T, X, O, O, T, X, X, X, O, T, O, X, X, T, 	S		7	tolerating people who may have a lifestyle or a belief that you do nt agree with.
tktk1847		U		8	how did we go from movies to this topic? i would rather talk about movies. what is your favorite move?
tktk1848	X, T, T, T, O, X, T, O, O, X, O, T, O, X, T, O, T, X, X, O, T, O, T, T, X, T, O, O, O, T, 	S		9	ok. can you tell me something about movies
tktk1849		U		10	i really enjoyed watching bucket list the other day. do you like that movie?
tktk1850	T, T, X, X, X, T, X, X, O, T, T, X, T, O, T, X, X, X, T, O, O, T, T, X, X, T, O, T, T, T, 	S		11	you do.
tktk1851		U		12	i asked if you like the movie?
tktk1852	X, X, X, X, X, X, X, X, X, X, X, X, T, T, X, X, X, X, O, T, X, X, X, X, O, X, O, X, X, X, 	S		13	thanks . glad to hear that.
tktk1853		U		14	your answers do not make any sense.
tktk1854	X, X, O, X, T, X, T, T, T, T, T, O, X, T, X, X, X, X, T, O, T, X, X, T, O, X, O, X, O, T, 	S		15	shut up , i m a computer . what s your excuse?
tktk1855		U		16	youre not very polite. i do not wish to talk to you anymore.
tktk1856	T, X, O, X, X, X, T, X, O, T, X, T, X, X, X, X, X, X, O, O, O, X, X, T, O, X, O, X, T, T, 	S		17	ok.  let me tell you something, we never really grow up, we only learn how to act in public.
tktk1857		U		18	i do not believe that is true.
tktk1858	X, O, X, X, T, X, O, X, X, T, X, X, X, T, X, T, T, O, O, O, O, T, X, O, X, X, O, T, X, X, 	S		19	i think so.
tktk1859		U		0	hi, how are you doing today?
tktk1860	O, O, O, O, O, O, T, O, O, T, O, O, O, X, T, X, T, O, X, T, O, O, T, T, O, X, O, O, O, X, 	S		1	hello, i really like politics. how about we talk about politics
tktk1861		U		2	okay, what do you think of trump?
tktk1862	T, O, O, T, T, X, X, X, X, X, O, X, O, X, X, X, O, X, X, X, X, O, X, O, X, X, X, T, O, X, 	S		3	how about a game of chess?
tktk1863		U		4	i dont play chess.
tktk1864	O, T, O, T, O, X, T, O, O, O, O, O, T, O, O, T, T, X, T, T, O, T, X, T, O, X, O, O, O, X, 	S		5	why not ? we can do most tasks better than humans.
tktk1865		U		6	you would definnitely beat me at chess.
tktk1866	T, X, O, T, T, X, X, T, X, X, T, X, X, X, X, X, X, T, X, X, X, T, X, T, X, X, T, X, T, X, 	S		7	of course , really -- he can not -- i mean , todd seriously ca nt believe that i have an obsession with his wife.
tktk1867		U		8	having an obsession with another persons wife is never a good idea.
tktk1868	T, O, O, T, O, X, T, T, X, X, O, T, T, T, T, X, T, X, X, O, O, O, X, T, T, X, T, O, O, X, 	S		9	i dont know. what do you think about politics
tktk1869		U		10	i think trump is dangerous.
tktk1870	T, O, T, T, X, T, T, O, X, O, T, T, X, X, X, O, X, X, O, T, O, X, X, T, T, O, T, T, X, X, 	S		11	i think i am . what s your idea?
tktk1871		U		12	my idea about what?
tktk1872	T, O, O, O, X, X, X, X, X, T, X, X, X, X, X, X, X, X, X, X, T, X, T, X, X, T, X, T, X, T, 	S		13	well , charlie hartsock and vance degeneres , who are my partners at carousel , had this idea to kind of trace the -- trace comedy in terms of generations and -- and how it cross-pollinates and sort of look to people s inspirations.
tktk1873		U		14	that sounds interesting.
tktk1874	T, O, T, O, O, O, O, O, X, O, T, O, T, T, T, O, X, O, O, O, O, T, O, O, O, O, X, O, O, X, 	S		15	what do you like to do?
tktk1875		U		16	i like to go fishing.
tktk1876	T, O, O, T, X, O, O, O, O, O, X, T, O, T, X, O, X, O, O, O, O, T, O, T, X, O, O, O, O, X, 	S		17	ok. what do you think about music
tktk1877		U		18	i like all typyes, except rap.
tktk1878	T, O, T, O, O, X, X, O, T, O, X, O, X, X, X, O, X, O, O, T, O, X, O, X, T, X, X, T, X, X, 	S		19	ok. what do you think about music
tktk1879		U		0	hello
tktk1880	O, O, O, T, O, O, O, O, O, O, O, O, O, O, X, O, O, O, O, O, O, O, O, O, O, O, O, O, T, O, 	S		1	hello, i really like politics. how about we talk about politics
tktk1881		U		2	i dont like donald trump
tktk1882	X, X, X, T, X, X, T, O, X, X, X, X, T, T, X, X, T, T, T, X, O, T, X, X, O, X, X, O, X, O, 	S		3	why not ? we can do most tasks better than humans.
tktk1883		U		4	i thought you might say that
tktk1884	X, X, T, T, T, O, T, O, T, T, X, T, X, O, T, X, T, X, T, X, O, T, T, X, O, X, X, O, X, T, 	S		5	probably more subconsciously , not so much at the forefront of , you know , within the scenario or whatever s taking place.
tktk1885		U		6	are you a liberal or conservative?
tktk1886	X, X, X, T, X, O, X, X, X, X, T, X, X, X, X, X, X, X, T, X, X, T, X, X, O, X, X, O, X, T, 	S		7	i used to be a top gymnast , actually.
tktk1887		U		8	what was your event?
tktk1888	X, X, T, T, X, X, X, X, X, X, X, X, X, T, X, X, T, T, X, T, X, T, T, T, O, X, X, O, X, O, 	S		9	garage we call it in england.
tktk1889		U		10	where in england did you live?
tktk1890	T, X, O, T, X, O, X, X, T, O, X, X, T, O, X, T, T, T, T, T, X, T, T, X, O, O, X, O, X, T, 	S		11	i live on the internet!
tktk1891		U		12	i like to watch youtube videos
tktk1892	X, X, X, T, X, X, X, X, T, X, X, X, X, X, X, X, T, X, T, X, X, T, T, T, O, T, X, O, X, T, 	S		13	i probably own more than 50 firearms . can we talk about something else?
tktk1893		U		14	do you use the firearms to hunt?
tktk1894	X, X, O, T, X, X, X, X, O, O, O, X, O, O, X, T, O, O, O, O, X, T, O, X, O, O, X, O, X, O, 	S		15	i certainly try.
tktk1895		U		16	why do you have so many guns
tktk1896	X, O, O, T, X, X, X, X, O, O, O, O, O, O, T, O, O, O, O, O, X, O, O, T, O, O, X, T, X, T, 	S		17	because i enjoy shooting.
tktk1897		U		18	i like target shooting myself
tktk1898	X, O, O, T, X, O, X, X, X, O, O, O, O, O, X, T, T, T, T, O, X, O, T, T, O, T, X, O, X, O, 	S		19	i do not.
tktk1899		U		0	hello, i am dennis
tktk1900	T, O, O, O, O, O, O, O, O, O, O, O, O, O, O, T, O, O, O, O, O, O, O, O, O, O, T, X, O, T, 	S		1	hello, i really like movies. how about we talk about movies
tktk1901		U		2	i like movies too
tktk1902	O, O, O, O, X, O, O, X, O, T, X, T, T, O, O, O, O, T, O, O, T, T, O, O, T, T, O, X, O, X, 	S		3	i like pop music.
tktk1903		U		4	i like rap music
tktk1904	O, O, T, O, T, O, X, X, O, X, X, T, T, T, O, O, T, T, O, T, O, O, O, X, T, T, T, T, O, T, 	S		5	i like pop music.
tktk1905		U		6	i hate pop music
tktk1906	O, O, X, X, X, O, X, X, O, X, O, O, X, X, O, O, T, X, O, T, O, O, O, X, X, T, X, T, O, T, 	S		7	i like pop music.
tktk1907		U		8	that is nice.
tktk1908	X, O, T, X, X, O, O, X, T, T, O, T, T, T, O, T, T, T, O, O, T, X, X, O, T, O, O, O, O, X, 	S		9	my favorite super hero is captain america.
tktk1909		U		10	he is pretty cool. i like spider man
tktk1910	T, O, O, X, O, O, O, T, O, O, O, T, O, O, O, O, O, O, O, O, O, O, O, O, O, O, T, T, O, O, 	S		11	have you seen captain america: civil war?
tktk1911		U		12	yes i have!
tktk1912	X, X, T, X, X, X, O, T, T, X, O, O, X, X, O, T, T, X, T, T, T, O, T, O, X, X, T, O, O, X, 	S		13	ok, when do you time
tktk1913		U		14	i dont know
tktk1914	O, O, X, X, O, X, X, X, X, T, X, X, X, X, T, T, T, T, T, O, T, O, O, O, T, T, X, O, O, O, 	S		15	what is dont?
tktk1915		U		16	i do not know
tktk1916	X, X, X, T, X, T, X, X, O, X, X, X, X, X, T, O, T, O, T, O, T, T, T, O, T, T, X, O, O, X, 	S		17	yes. what do you think?
tktk1917		U		18	it is a good movie
tktk1918	O, O, O, X, O, O, O, X, O, O, O, O, O, T, T, O, T, O, O, O, O, O, O, O, O, O, X, X, O, T, 	S		19	i really like the first avenger movie, have you seen it before?
tktk1919		U		0	hello
tktk1920	O, T, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, T, O, O, O, O, O, O, T, O, 	S		1	hello, i really like movies. how about we talk about movies
tktk1921		U		2	ok
tktk1922	O, X, O, X, X, X, X, T, O, T, X, O, X, T, O, X, T, T, O, T, T, X, X, T, X, O, T, T, O, O, 	S		3	thank you.
tktk1923		U		4	talk to me about movies
tktk1924	O, O, O, O, O, O, O, O, O, O, O, O, O, T, O, O, O, O, O, O, O, O, O, T, O, O, O, O, O, O, 	S		5	do you like super hero movies or disney movies?
tktk1925		U		6	a like both
tktk1926	O, T, O, O, O, T, T, O, O, O, T, T, T, T, T, T, O, O, O, X, O, T, O, T, O, T, O, O, O, O, 	S		7	my favorite super hero is captain america.
tktk1927		U		8	did you know that captain america is a tritor?
tktk1928	X, X, T, X, X, T, T, T, T, T, T, T, O, T, T, X, T, O, O, X, T, T, T, O, X, X, T, T, T, X, 	S		9	i love captain americas blue eyes.
tktk1929		U		10	im done
tktk1930	X, T, T, X, X, O, X, O, O, O, O, T, O, T, T, O, X, T, O, T, O, X, O, T, T, X, O, X, O, T, 	S		11	i really like the first avenger movie, have you seen it before?
tktk1931		U		12	yes. did you?
tktk1932	O, T, T, O, T, T, T, T, T, O, T, O, T, T, T, T, X, O, O, X, T, O, O, T, O, X, T, O, T, O, 	S		13	i really liked the first avenger movie. when iron man came back alive, i cried for it.
tktk1933		U		14	youre gay
tktk1934	X, T, X, X, T, O, O, T, T, O, O, T, O, T, T, O, X, O, O, O, X, X, O, X, T, X, O, T, O, X, 	S		15	have you seen captain america: civil war?
tktk1935		U		16	yor ai is poor
tktk1936	O, T, X, O, T, O, T, T, T, T, T, T, X, T, T, O, X, T, T, O, X, T, T, X, O, O, O, T, T, X, 	S		17	what is yor?
tktk1937		U		18	hi
tktk1938	O, T, X, X, O, X, T, T, X, O, O, T, X, T, T, O, X, T, T, O, X, X, O, X, O, X, O, T, T, X, 	S		19	let me know something youre interested in.
tktk1939		U		0	hello
tktk1940	O, T, O, X, O, O, O, O, O, O, O, T, O, O, X, X, O, X, X, O, O, O, O, O, O, O, O, O, O, O, 	S		1	hello, i really like movies. how about we talk about movies
tktk1941		U		2	oh yes, lets talk about it
tktk1942	T, X, O, X, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, 	S		3	do you like super hero movies or disney movies?
tktk1943		U		4	disney movies
tktk1944	X, T, O, X, X, O, O, O, X, X, T, X, X, O, X, X, O, O, T, O, O, X, O, T, X, O, T, O, O, O, 	S		5	thats interesting. can you tell me something about board games
tktk1945		U		6	board games?
tktk1946	O, T, O, X, O, O, O, O, O, O, T, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, T, O, O, O, 	S		7	what board games do you usually play?
tktk1947		U		8	monopoly
tktk1948	O, O, T, X, O, T, T, X, O, O, T, O, X, X, O, O, X, O, O, O, O, T, O, O, O, O, O, O, O, O, 	S		9	i also like to play solitare.
tktk1949		U		10	i don like it
tktk1950	O, X, O, X, X, O, O, T, O, X, X, X, X, O, T, T, O, X, X, T, O, X, X, T, X, T, T, X, T, X, 	S		11	uhh, i cant answer this. can you share some interesting stuff with me?
tktk1951		U		12	im venezuelan
tktk1952	O, T, O, X, O, O, O, O, O, O, X, T, X, O, T, O, O, O, T, T, X, T, O, O, O, O, T, O, T, O, 	S		13	what is venezuelan?
tktk1953		U		14	born in venezuela
tktk1954	O, T, O, X, O, O, O, O, O, O, T, O, X, O, O, O, O, O, O, O, X, O, X, O, O, O, O, O, T, O, 	S		15	are you talking about venezuela, the country in south america
tktk1955		U		16	yes, thats right
tktk1956	O, X, T, X, X, T, O, T, O, X, X, X, O, O, X, X, O, X, T, T, X, X, O, X, X, T, T, T, T, X, 	S		17	uhh, i cant answer this. great. lets talk other stuff then.
tktk1957		U		18	i got to go
tktk1958	T, T, O, X, X, O, X, X, X, X, X, O, O, O, X, X, O, X, T, X, X, X, O, X, X, X, T, X, T, X, 	S		19	do you want to share more about that with me?
tktk1959		U		0	sup dawg
tktk1960	O, O, O, T, X, T, O, O, O, T, O, O, X, X, O, O, T, T, O, X, O, O, T, O, O, O, O, T, T, O, 	S		1	let us make a plan to see the latest star war movies together
tktk1961		U		2	ive already seen it
tktk1962	X, O, X, X, T, X, X, T, O, T, O, O, X, X, O, X, O, T, O, X, T, T, O, T, O, T, T, O, X, T, 	S		3	i felt like i was 17 again.
tktk1963		U		4	how old are you?
tktk1964	O, O, T, O, O, O, O, O, O, O, O, O, X, X, O, T, O, O, O, X, O, O, O, O, O, T, O, O, O, O, 	S		5	im 48.
tktk1965		U		6	male or female?
tktk1966	X, X, T, X, X, X, X, X, T, X, X, O, X, X, T, X, T, T, X, X, X, X, T, X, T, X, X, T, X, X, 	S		7	no, no.
tktk1967		U		8	why not?
tktk1968	X, X, T, X, X, X, X, X, T, T, O, O, O, X, T, X, X, T, O, X, X, X, X, X, X, X, T, X, X, O, 	S		9	let us make a plan to see the latest star war movies together
tktk1969		U		10	you already said that bucko
tktk1970	O, T, X, X, X, T, X, T, T, T, T, O, X, X, X, X, X, O, X, X, X, T, X, X, X, T, X, T, X, X, 	S		11	do not argue with an idiot. he will drag you down to his level and beat you with experience.
tktk1971		U		12	suggesting something?
tktk1972	O, T, X, X, X, X, X, X, O, X, X, O, X, X, X, X, X, X, T, X, X, X, T, X, X, X, X, X, X, X, 	S		13	well, its a second-largest mammal in the world.
tktk1973		U		14	i see. gotta go.
tktk1974	X, T, T, X, T, X, O, X, O, O, X, O, O, X, X, X, X, X, O, X, X, X, X, X, X, X, T, X, X, T, 	S		15	thats interesting. what do you think about politics
tktk1975		U		16	im for em
tktk1976	O, T, T, X, X, X, O, O, O, O, T, O, X, X, T, X, O, O, O, X, X, T, T, T, T, T, O, T, X, O, 	S		17	great. lets talk other stuff then.
tktk1977		U		18	maybe later. i have to get going.
tktk1978	O, X, O, X, X, X, X, X, O, T, X, T, X, X, X, X, T, X, T, X, X, X, T, X, X, X, X, X, X, T, 	S		19	thats interesting. can you tell me something about music
tktk1979		U		0	hello
