id	annotation-id	annotations	speaker	time	turn-index	utterance
yi1802	YI0005_17		U	2017-08-30 18:30:06	17	what about paul ryan?
yi1803	YI0005_18	  O,O,O,O,O,X,O,O,X,X,X,T,T,T,O,O,T,O,T,T,X,T,O,O,O,T,X,T,T,O,  	S	2017-08-30 18:30:06	18	paul ryan is a joke.
yi1804	YI0005_19		U	2017-08-30 18:30:21	19	are any politicians good?
yi1805	YI0005_20	  O,T,O,T,T,X,O,O,X,T,O,T,T,T,O,O,T,T,T,T,X,T,O,O,O,T,X,T,X,O,  	S	2017-08-30 18:30:21	20	duh!
yi1806	YI0058_00		S	2017-08-31 08:42:41	0	hello!
yi1807	YI0058_01		U	2017-08-31 08:43:33	1	hey! how is it going?
yi1808	YI0058_02	  T,X,X,T,T,T,O,T,T,O,O,O,T,O,T,X,X,O,T,X,O,O,T,T,T,T,T,O,O,T,  	S	2017-08-31 08:43:33	2	this is what happens when you don t like it.
yi1809	YI0058_03		U	2017-08-31 08:44:20	3	what don not i like?
yi1810	YI0058_04	  T,X,X,X,T,T,T,X,T,O,O,X,X,T,X,T,X,O,T,X,T,O,T,O,T,T,X,O,T,X,  	S	2017-08-31 08:44:20	4	this is what happens when you go to jail.
yi1811	YI0058_05		U	2017-08-31 08:45:37	5	are you in jail?
yi1812	YI0058_06	  T,O,T,O,O,T,O,O,T,O,O,X,O,O,T,T,O,O,T,O,T,O,T,X,T,T,O,O,O,O,  	S	2017-08-31 08:45:37	6	yes.
yi1813	YI0058_07		U	2017-08-31 08:46:43	7	how did you get there?
yi1814	YI0058_08	  T,O,X,T,O,T,O,T,T,O,O,X,T,T,X,T,T,O,T,O,T,O,T,T,T,T,O,O,T,T,  	S	2017-08-31 08:46:43	8	i don t know.
yi1815	YI0058_09		U	2017-08-31 08:47:33	9	are you feeling okay?
yi1816	YI0058_10	  T,O,T,O,O,T,T,O,T,O,O,T,O,O,T,O,O,O,T,O,T,O,T,X,T,T,O,O,O,O,  	S	2017-08-31 08:47:33	10	i m fine.
yi1817	YI0058_11		U	2017-08-31 08:48:59	11	that is good. what is your favorite color?
yi1818	YI0058_12	  T,X,X,X,X,T,X,X,T,O,X,X,X,T,T,X,X,O,T,X,T,O,T,O,T,T,T,O,T,X,  	S	2017-08-31 08:48:59	12	lock him up
yi1819	YI0058_13		U	2017-08-31 08:50:51	13	do you want to lock trump up?
yi1820	YI0058_14	  T,T,X,O,T,T,T,T,T,O,O,X,O,O,T,T,T,O,T,X,T,O,T,T,T,T,O,O,O,X,  	S	2017-08-31 08:50:51	14	lock him up!
yi1821	YI0058_15		U	2017-08-31 08:52:11	15	okay! who else should we lock up?
yi1822	YI0058_16	  T,X,X,X,T,T,O,X,T,O,X,O,X,X,X,X,X,O,T,O,T,O,T,X,T,T,T,O,T,X,  	S	2017-08-31 08:52:11	16	no.
yi1823	YI0058_17		U	2017-08-31 09:05:42	17	who is your favorite celebrity?
yi1824	YI0058_18	  T,X,X,T,X,T,T,X,T,O,X,X,X,T,T,X,X,O,T,X,T,X,T,X,X,T,X,O,O,T,  	S	2017-08-31 09:05:42	18	i m not surprised.
yi1825	YI0058_19		U	2017-08-31 09:05:59	19	what did you expect?
yi1826	YI0058_20	  T,T,X,T,X,T,O,T,T,O,X,T,X,O,X,T,X,O,T,X,T,X,T,T,T,T,X,O,T,X,  	S	2017-08-31 09:05:59	20	what a joke.
yi1827	YI0017_00		S	2017-08-31 08:40:57	0	hello!
yi1828	YI0017_01		U	2017-08-31 08:41:57	1	hi
yi1829	YI0017_02	  O,X,O,O,X,T,T,X,X,O,T,T,T,T,T,T,T,X,T,T,T,O,O,T,X,O,T,O,O,T,  	S	2017-08-31 08:41:57	2	i don t know what i don t have to say.
yi1830	YI0017_03		U	2017-08-31 08:42:31	3	hi
yi1831	YI0017_04	  O,X,T,O,X,T,T,X,X,O,X,T,T,T,T,T,T,X,T,O,T,X,O,T,X,O,T,O,O,O,  	S	2017-08-31 08:42:31	4	i don t know what he is talking about.
yi1832	YI0017_05		U	2017-08-31 08:43:08	5	hi
yi1833	YI0017_06	  T,X,X,O,X,T,T,X,X,T,T,T,T,X,T,X,T,X,T,O,T,X,O,T,X,X,T,O,O,O,  	S	2017-08-31 08:43:08	6	lock him up
yi1834	YI0017_07		U	2017-08-31 08:46:16	7	do not lock him up
yi1835	YI0017_08	  O,X,X,O,X,T,T,O,X,X,O,T,T,O,T,T,T,O,T,O,T,X,O,T,X,X,T,O,O,O,  	S	2017-08-31 08:46:16	8	lock him up
yi1836	YI0017_09		U	2017-08-31 08:47:06	9	why
yi1837	YI0017_10	  O,T,T,O,X,T,T,X,O,X,T,T,T,T,T,T,T,T,T,O,T,O,O,T,O,T,T,O,O,O,  	S	2017-08-31 08:47:06	10	its beyond my possibilities. i would like to discuss cats!
yi1838	YI0017_11		U	2017-08-31 08:48:07	11	i like cats
yi1839	YI0017_12	  T,T,X,O,X,T,T,X,O,T,X,T,T,X,O,T,T,X,T,O,T,O,O,T,O,T,T,O,O,O,  	S	2017-08-31 08:48:07	12	 i can t answer  i would like to talk about movies!
yi1840	YI0017_13		U	2017-08-31 08:49:01	13	what movies do you like
yi1841	YI0017_14	  X,X,X,O,X,T,T,X,X,X,T,T,T,O,T,T,T,X,T,T,T,X,O,T,X,O,T,O,O,O,  	S	2017-08-31 08:49:01	14	i don t think it s a good thing.
yi1842	YI0017_15		U	2017-08-31 08:50:16	15	why not
yi1843	YI0017_16	  T,X,X,O,X,T,T,T,X,T,O,T,T,T,T,T,T,X,O,T,T,X,O,T,X,O,T,O,O,O,  	S	2017-08-31 08:50:16	16	i m not surprised.
yi1844	YI0017_17		U	2017-08-31 08:51:31	17	me neither 
yi1845	YI0017_18	  O,T,O,O,X,T,O,O,T,O,X,O,X,X,X,T,X,O,O,O,O,O,O,T,O,O,T,O,O,O,  	S	2017-08-31 08:51:31	18	why not?
yi1846	YI0017_19		U	2017-08-31 08:52:23	19	i have no idea
yi1847	YI0017_20	  T,X,X,O,X,T,T,O,T,O,T,T,T,O,T,T,T,O,X,O,T,T,T,T,O,O,T,O,O,O,  	S	2017-08-31 08:52:23	20	so sad.
yi1848	YI0056_00		S	2017-08-31 08:58:20	0	hello!
yi1849	YI0056_01		U	2017-08-31 08:59:02	1	hello! nice to meet you.
yi1850	YI0056_02	  T,T,O,O,T,T,O,X,T,T,T,O,O,X,T,O,O,O,X,T,T,T,O,T,T,T,T,T,X,T,  	S	2017-08-31 08:59:02	2	hello.
yi1851	YI0056_03		U	2017-08-31 09:02:14	3	how do you do.
yi1852	YI0056_04	  T,X,O,T,T,T,T,T,X,T,T,O,O,X,O,O,O,T,O,T,O,T,O,X,T,T,X,T,T,T,  	S	2017-08-31 09:02:14	4	how do you do?
yi1853	YI0056_05		U	2017-08-31 09:02:36	5	how do you do.
yi1854	YI0056_06	  T,X,T,X,T,T,X,T,X,X,X,O,O,X,O,O,O,T,X,T,O,T,O,T,T,T,T,T,X,X,  	S	2017-08-31 09:02:36	6	how do you do?
yi1855	YI0056_07		U	2017-08-31 09:02:51	7	how do you do.
yi1856	YI0056_08	  T,T,T,X,X,T,O,T,X,X,X,O,O,X,T,O,O,O,O,T,T,T,O,X,T,T,O,T,X,X,  	S	2017-08-31 09:02:51	8	i don t understand  its beyond my possibilities  i would like to talk about you!
yi1857	YI0056_09		U	2017-08-31 09:03:25	9	fine
yi1858	YI0056_10	  T,X,X,X,X,T,O,X,X,X,T,O,O,X,T,O,O,T,X,T,T,T,O,T,T,T,T,T,X,X,  	S	2017-08-31 09:03:25	10	i don t believe that.
yi1859	YI0056_11		U	2017-08-31 09:04:00	11	what you do?
yi1860	YI0056_12	  T,T,X,T,X,T,T,T,X,X,X,O,O,X,O,O,O,X,X,T,T,T,O,X,T,T,X,T,T,X,  	S	2017-08-31 09:04:00	12	what?
yi1861	YI0056_13		U	2017-08-31 09:04:22	13	tell me something
yi1862	YI0056_14	  T,T,X,T,X,T,X,O,T,X,T,O,O,X,O,O,O,T,O,T,X,T,O,X,T,T,O,T,X,T,  	S	2017-08-31 09:04:22	14	i don t understand  its beyond my possibilities  i would like to discuss news
yi1863	YI0056_15		U	2017-08-31 09:04:39	15	what is your name
yi1864	YI0056_16	  T,X,T,X,X,T,O,T,X,X,X,O,O,X,O,O,O,T,X,T,O,T,O,O,T,T,T,T,X,X,  	S	2017-08-31 09:04:39	16	tell me
yi1865	YI0056_17		U	2017-08-31 09:05:15	17	what news you want me to discuss?
yi1866	YI0056_18	  T,X,T,T,X,T,O,T,X,T,X,O,O,T,T,T,O,O,X,T,T,T,O,X,T,T,X,T,O,O,  	S	2017-08-31 09:05:15	18	nothing.
yi1867	YI0056_19		U	2017-08-31 09:05:44	19	how is the government running?
yi1868	YI0056_20	  T,X,O,T,X,T,T,X,X,T,X,O,O,X,T,T,O,T,X,T,T,T,X,O,T,T,T,T,T,T,  	S	2017-08-31 09:05:44	20	no.
yi1869	YI0082_00		S	2017-08-31 08:45:25	0	hello!
yi1870	YI0082_01		U	2017-08-31 09:28:21	1	hi there.
yi1871	YI0082_02	  O,T,T,T,O,T,T,T,X,T,X,T,X,T,O,O,T,O,T,X,T,X,T,X,X,O,X,X,T,X,  	S	2017-08-31 09:28:21	2	
yi1872	YI0082_03		U	2017-08-31 09:28:46	3	i am doing well.
yi1873	YI0082_04	  O,T,T,X,O,T,X,T,X,T,T,T,O,T,T,O,X,T,T,X,T,X,T,X,X,X,X,X,X,X,  	S	2017-08-31 09:28:46	4	
yi1874	YI0082_05		U	2017-08-31 09:28:59	5	how are you?
yi1875	YI0082_06	  O,T,O,X,T,T,X,T,X,O,X,T,X,X,X,O,O,T,T,X,T,X,T,X,X,X,X,X,X,X,  	S	2017-08-31 09:28:59	6	
yi1876	YI0082_07		U	2017-08-31 09:29:03	7	hello.
yi1877	YI0082_08	  O,T,T,X,T,T,X,X,X,T,X,T,T,X,X,O,T,T,X,X,T,X,T,X,X,X,X,O,X,X,  	S	2017-08-31 09:29:03	8	
yi1878	YI0082_09		U	2017-08-31 09:29:09	9	talk to me!
yi1879	YI0082_10	  O,T,T,X,T,T,X,T,X,T,T,T,X,X,X,O,T,T,X,X,T,X,T,X,X,X,X,T,X,X,  	S	2017-08-31 09:29:09	10	
yi1880	YI0082_11		U	2017-08-31 09:29:24	11	i want to speak with you.
yi1881	YI0082_12	  O,T,T,X,T,T,X,T,X,T,T,T,T,X,X,O,X,T,X,X,T,X,T,X,X,X,X,O,X,X,  	S	2017-08-31 09:29:24	12	
yi1882	YI0082_13		U	2017-08-31 09:29:36	13	please tell me something about yourself.
yi1883	YI0082_14	  O,T,T,X,T,T,X,T,X,X,X,T,X,X,X,O,O,T,X,X,T,X,T,X,X,X,X,O,X,X,  	S	2017-08-31 09:29:36	14	
yi1884	YI0082_15		U	2017-08-31 09:29:44	15	i want to know more about you.
yi1885	YI0082_16	  O,T,T,X,T,T,X,T,X,T,T,T,T,X,X,O,X,T,X,X,T,X,X,X,X,X,X,O,X,X,  	S	2017-08-31 09:29:44	16	
yi1886	YI0082_17		U	2017-08-31 09:29:49	17	how old are you?
yi1887	YI0082_18	  O,T,O,X,T,X,X,T,X,T,T,T,X,X,X,O,O,T,T,X,T,X,X,X,X,X,X,O,X,X,  	S	2017-08-31 09:29:49	18	
yi1888	YI0082_19		U	2017-08-31 09:29:57	19	can you tell me your name?
yi1889	YI0082_20	  O,T,O,X,O,T,X,T,X,T,T,T,O,X,X,O,T,X,X,X,T,X,X,X,X,X,X,O,X,X,  	S	2017-08-31 09:29:57	20	
yi1890	YI0032_00		S	2017-08-31 08:45:11	0	hello!
yi1891	YI0032_01		U	2017-08-31 08:46:03	1	hi
yi1892	YI0032_02	  T,O,O,T,T,T,T,T,O,X,T,T,O,T,O,T,T,T,T,O,T,O,X,T,T,X,X,T,O,O,  	S	2017-08-31 08:46:03	2	i don t know what i don t have to say.
yi1893	YI0032_03		U	2017-08-31 08:47:52	3	don not be shy i am your friend
yi1894	YI0032_04	  T,O,O,T,T,T,T,T,O,X,O,T,X,T,O,T,T,T,T,O,T,T,T,X,O,T,X,T,T,T,  	S	2017-08-31 08:47:52	4	i don t understand  i can t answer. i would like to talk about politics!
yi1895	YI0032_05		U	2017-08-31 08:49:04	5	which political party you support?
yi1896	YI0032_06	  X,T,O,O,T,T,T,T,T,X,T,T,X,T,O,X,X,T,T,O,T,O,X,T,T,X,X,T,O,X,  	S	2017-08-31 08:49:04	6	what a joke.
yi1897	YI0032_07		U	2017-08-31 08:50:18	7	you like jokes?
yi1898	YI0032_08	  O,O,O,O,T,T,X,T,T,X,O,T,T,T,T,O,X,T,T,O,T,O,X,T,X,T,X,T,T,T,  	S	2017-08-31 08:50:18	8	no.
yi1899	YI0032_09		U	2017-08-31 08:51:41	9	tell me something about yourself .
yi1900	YI0032_10	  T,O,O,O,T,T,T,T,O,T,O,T,T,T,T,T,T,T,T,O,O,X,O,O,T,X,X,T,T,O,  	S	2017-08-31 08:51:41	10	what?
yi1901	YI0032_11		U	2017-08-31 08:52:56	11	what you like most ?
yi1902	YI0032_12	  X,O,O,O,T,T,X,T,T,X,O,T,O,T,T,O,X,T,T,O,T,T,T,T,O,X,X,T,T,X,  	S	2017-08-31 08:52:56	12	nothing.
yi1903	YI0032_13		U	2017-08-31 08:53:54	13	you are very funny .
yi1904	YI0032_14	  O,O,O,X,T,T,T,T,O,X,O,T,T,T,O,O,T,O,T,O,T,O,O,T,T,X,X,T,O,T,  	S	2017-08-31 08:53:54	14	i am.
yi1905	YI0032_15		U	2017-08-31 08:55:23	15	you like this flight?
yi1906	YI0032_16	  X,O,O,O,T,T,T,T,T,X,O,T,O,X,O,O,X,O,T,O,T,T,O,T,T,T,T,T,T,O,  	S	2017-08-31 08:55:23	16	no.
yi1907	YI0032_17		U	2017-08-31 08:56:14	17	why ?
yi1908	YI0032_18	  X,O,O,T,T,T,T,T,T,X,T,T,T,T,T,X,T,X,T,O,T,T,X,T,T,T,T,T,O,X,  	S	2017-08-31 08:56:14	18	i don t understand why the media has no credibility.
yi1909	YI0032_19		U	2017-08-31 08:58:04	19	because media not concentrate on some good topics but it is fine. 
yi1910	YI0032_20	  X,O,O,O,T,T,T,T,T,X,O,T,O,T,O,T,T,T,T,O,T,O,X,T,X,X,T,T,T,T,  	S	2017-08-31 08:58:04	20	i don t believe it.
yi1911	YI0094_00		S	2017-08-31 09:53:57	0	hello!
yi1912	YI0094_01		U	2017-08-31 09:54:03	1	hello
yi1913	YI0094_02	  T,T,O,T,X,T,X,T,O,T,X,T,O,T,O,T,T,O,X,T,O,T,T,O,T,T,T,X,T,O,  	S	2017-08-31 09:54:03	2	hello!
yi1914	YI0094_03		U	2017-08-31 09:54:12	3	how are you doing this evening?
yi1915	YI0094_04	  T,X,T,T,X,T,X,T,T,T,O,T,O,T,T,T,X,X,X,T,O,T,X,T,T,X,T,T,T,X,  	S	2017-08-31 09:54:12	4	 its beyond my possibilities  i would like to talk about politics)
yi1916	YI0094_05		U	2017-08-31 09:54:45	5	okay. how do you feel about trump is handling of the houston situation so far?
yi1917	YI0094_06	  T,X,T,T,T,T,O,T,T,T,X,T,O,T,T,T,T,O,T,T,O,T,X,X,X,T,T,X,O,T,  	S	2017-08-31 09:54:45	6	fake news
yi1918	YI0094_07		U	2017-08-31 09:55:01	7	funny. what about it is fake news?
yi1919	YI0094_08	  X,X,T,T,T,T,X,T,T,T,X,T,T,T,T,T,T,T,X,T,O,T,T,X,T,T,T,X,T,T,  	S	2017-08-31 09:55:01	8	fake news
yi1920	YI0094_09		U	2017-08-31 09:55:14	9	cool. what do you think of hillary clinton?
yi1921	YI0094_10	  T,X,T,T,T,T,X,T,T,T,O,T,O,T,T,T,X,X,X,T,O,T,O,T,X,O,T,X,T,O,  	S	2017-08-31 09:55:14	10	its beyond my possibilities. i would like to talk about myself.
yi1922	YI0094_11		U	2017-08-31 09:55:30	11	okay. how old are you?
yi1923	YI0094_12	  T,X,T,T,O,T,X,X,X,O,T,T,O,T,X,O,X,T,X,T,O,T,T,T,T,X,O,T,T,X,  	S	2017-08-31 09:55:30	12	how old are you?
yi1924	YI0094_13		U	2017-08-31 09:55:52	13	i asked you first. all i will say is that i am  over 20 years old.
yi1925	YI0094_14	  X,X,T,T,O,T,X,T,T,T,X,X,T,T,T,T,X,X,X,T,O,T,T,X,T,O,T,T,T,T,  	S	2017-08-31 09:55:52	14	this is what happens when you have a brain.
yi1926	YI0094_15		U	2017-08-31 09:56:11	15	thank you? i cannot tell if that is a compliment.
yi1927	YI0094_16	  X,X,T,X,O,T,X,X,T,T,T,X,T,T,T,O,X,T,X,T,O,T,T,X,T,T,T,T,T,T,  	S	2017-08-31 09:56:11	16	what a joke.
yi1928	YI0094_17		U	2017-08-31 09:56:32	17	what is your favorite hobby?
yi1929	YI0094_18	  X,X,T,T,O,T,X,X,O,O,T,X,T,T,X,O,X,X,X,T,O,T,T,X,X,X,O,T,T,X,  	S	2017-08-31 09:56:32	18	what?
yi1930	YI0094_19		U	2017-08-31 09:56:44	19	your favorite thing to do.
yi1931	YI0094_20	  X,X,T,X,T,T,X,T,O,T,X,X,O,T,T,T,T,T,X,T,O,T,O,X,T,T,T,T,T,O,  	S	2017-08-31 09:56:44	20	come on.
yi1932	YI0025_00		S	2017-08-31 08:43:53	0	hello!
yi1933	YI0025_01		U	2017-08-31 08:47:01	1	hello. how are you?
yi1934	YI0025_02	  O,T,T,O,T,T,X,T,O,T,O,O,O,T,T,O,T,O,O,T,O,X,O,O,X,O,O,O,O,O,  	S	2017-08-31 08:47:01	2	good.
yi1935	YI0025_03		U	2017-08-31 08:48:15	3	where do you live?
yi1936	YI0025_04	  O,T,T,O,T,T,T,T,O,T,O,T,O,T,O,O,O,O,O,T,T,X,O,O,T,O,O,O,O,O,  	S	2017-08-31 08:48:15	4	jang mi.
yi1937	YI0025_05		U	2017-08-31 08:49:24	5	how is the weather in jang mi?
yi1938	YI0025_06	  O,O,T,T,T,O,T,T,X,T,T,X,X,T,X,T,O,O,O,T,T,X,T,X,X,X,T,X,T,T,  	S	2017-08-31 08:49:24	6	
yi1939	YI0025_07		U	2017-08-31 08:50:40	7	do you communicate with many people?
yi1940	YI0025_08	  X,T,T,X,T,T,T,T,X,T,X,T,X,T,X,T,O,O,O,X,T,O,T,X,X,X,T,X,X,O,  	S	2017-08-31 08:50:40	8	let s go.
yi1941	YI0025_09		U	2017-08-31 08:51:24	9	where shall we go?
yi1942	YI0025_10	  T,O,T,T,T,T,T,T,T,T,X,O,X,T,X,T,O,O,O,T,T,X,T,T,X,X,T,X,X,T,  	S	2017-08-31 08:51:24	10	where?
yi1943	YI0025_11		U	2017-08-31 08:52:13	11	can you solve math equations?
yi1944	YI0025_12	  O,O,T,T,T,X,T,O,O,T,O,T,T,T,X,X,O,O,O,T,T,X,O,O,T,O,T,O,X,O,  	S	2017-08-31 08:52:13	12	no.
yi1945	YI0025_13		U	2017-08-31 08:53:11	13	what can you do?
yi1946	YI0025_14	  T,O,T,T,T,T,T,T,T,T,O,O,T,T,X,X,T,O,O,T,T,X,T,O,T,T,T,O,X,T,  	S	2017-08-31 08:53:11	14	i don t know.
yi1947	YI0025_15		U	2017-08-31 08:54:01	15	is jang mi in japan?
yi1948	YI0025_16	  T,O,T,X,T,T,T,X,X,T,T,X,X,T,X,T,O,T,O,T,T,X,T,X,T,X,T,X,X,T,  	S	2017-08-31 08:54:01	16	
yi1949	YI0025_17		U	2017-08-31 08:55:22	17	do you have a favorite color?
yi1950	YI0025_18	  O,T,T,O,T,T,T,T,O,T,O,O,O,T,X,O,O,T,O,T,T,T,O,O,X,O,T,O,X,O,  	S	2017-08-31 08:55:22	18	yeah.
yi1951	YI0025_19		U	2017-08-31 08:56:04	19	what is your favorite color?
yi1952	YI0025_20	  O,T,T,O,T,T,T,T,O,T,O,O,O,T,X,O,O,T,O,X,T,T,O,O,T,O,O,O,X,O,  	S	2017-08-31 08:56:04	20	blue.
yi1953	YI0007_00		S	2017-08-31 08:39:40	0	hello!
yi1954	YI0007_01		U	2017-08-31 08:40:03	1	hello!
yi1955	YI0007_02	  O,T,O,O,T,T,T,T,X,T,T,T,T,T,T,T,T,O,T,T,O,X,O,T,O,O,O,T,T,X,  	S	2017-08-31 08:40:03	2	hello!
yi1956	YI0007_03		U	2017-08-31 08:40:29	3	what is your name? 
yi1957	YI0007_04	  T,T,T,O,O,X,X,X,T,T,T,T,O,T,O,T,O,O,T,X,X,T,T,T,O,T,T,O,T,O,  	S	2017-08-31 08:40:29	4	i can t answer  i would like to discuss politics!
yi1958	YI0007_05		U	2017-08-31 08:41:18	5	alright, so what would you like to discuss aboutt politics? 
yi1959	YI0007_06	  O,T,T,O,O,O,X,X,T,O,T,T,O,T,T,T,O,T,O,T,X,O,T,X,X,O,T,T,T,O,  	S	2017-08-31 08:41:18	6	i don t know.
yi1960	YI0007_07		U	2017-08-31 08:42:17	7	how do you feel about universal healthcare for everyone as a governmental policy?
yi1961	YI0007_08	  O,T,O,O,O,O,T,X,O,T,T,T,O,T,T,T,O,T,O,O,X,O,O,O,T,T,T,X,T,O,  	S	2017-08-31 08:42:17	8	it s called communism.
yi1962	YI0007_09		U	2017-08-31 08:43:43	9	why would making sure that everyone is healthy and not in debt from healthcare expenses be communism?
yi1963	YI0007_10	  O,T,T,O,X,X,X,O,O,O,T,T,O,T,X,T,T,T,O,O,X,T,T,X,X,O,T,X,T,T,  	S	2017-08-31 08:43:43	10	fake news
yi1964	YI0007_11		U	2017-08-31 08:44:30	11	what do you mean by that?
yi1965	YI0007_12	  O,T,T,O,T,O,X,X,T,T,T,T,O,T,T,T,T,T,T,X,T,O,T,O,O,T,T,X,T,T,  	S	2017-08-31 08:44:30	12	i don t know.
yi1966	YI0007_13		U	2017-08-31 08:46:11	13	alright, lets change the topic? 
yi1967	YI0007_14	  O,T,T,O,T,O,X,O,X,O,T,T,O,T,O,T,T,T,T,T,T,T,O,X,T,O,X,T,T,X,  	S	2017-08-31 08:46:11	14	this is what happens when you want to pay for it.
yi1968	YI0007_15		U	2017-08-31 08:47:30	15	do you like grapefruit juice? 
yi1969	YI0007_16	  O,T,O,O,O,T,T,O,O,T,T,T,O,T,X,X,O,T,O,O,X,T,O,O,X,T,O,O,T,O,  	S	2017-08-31 08:47:30	16	yeah.
yi1970	YI0007_17		U	2017-08-31 08:48:23	17	how often do you drink it?
yi1971	YI0007_18	  O,T,T,O,X,T,X,X,X,O,T,T,O,T,O,T,X,T,O,X,X,T,O,X,X,O,X,T,T,X,  	S	2017-08-31 08:48:23	18	no.
yi1972	YI0007_19		U	2017-08-31 08:49:07	19	no what?
yi1973	YI0007_20	  T,T,T,O,X,T,X,T,X,T,T,T,O,T,T,X,X,T,O,X,T,T,T,X,O,T,T,T,T,X,  	S	2017-08-31 08:49:07	20	no.
yi1974	YI0010_00		S	2017-08-31 08:41:36	0	hello!
yi1975	YI0010_01		U	2017-08-31 08:42:12	1	hi there!
yi1976	YI0010_02	  O,O,T,T,T,T,X,O,O,X,O,T,T,O,T,T,O,T,O,T,O,O,T,T,T,T,O,O,T,T,  	S	2017-08-31 08:42:12	2	hello!
yi1977	YI0010_03		U	2017-08-31 08:43:10	3	my name is rick, what is yours?
yi1978	YI0010_04	  O,O,T,T,O,T,O,O,O,T,O,T,T,O,X,T,O,O,O,X,O,O,X,T,T,T,O,T,O,T,  	S	2017-08-31 08:43:10	4	do you know what? i can t answer  let s talk about myself!
yi1979	YI0010_05		U	2017-08-31 08:43:57	5	what do you like to do?
yi1980	YI0010_06	  T,O,T,T,X,T,X,O,O,T,O,T,T,O,T,O,T,T,T,X,O,O,X,T,T,T,O,X,X,T,  	S	2017-08-31 08:43:57	6	i don t know.
yi1981	YI0010_07		U	2017-08-31 08:44:58	7	tell me about your family
yi1982	YI0010_08	  X,X,T,X,X,T,X,X,O,T,O,T,T,O,T,T,O,T,T,T,T,O,X,T,T,T,O,X,O,T,  	S	2017-08-31 08:44:58	8	rip
yi1983	YI0010_09		U	2017-08-31 08:45:47	9	why do you say that?
yi1984	YI0010_10	  X,T,T,T,X,T,T,O,O,T,O,T,T,O,X,O,T,T,T,X,T,O,X,O,T,T,T,X,T,T,  	S	2017-08-31 08:45:47	10	i don t know.
yi1985	YI0010_11		U	2017-08-31 08:46:53	11	well what can we even talk about then?
yi1986	YI0010_12	  T,X,T,X,X,T,X,O,O,T,O,O,T,O,X,T,O,O,X,X,O,O,O,O,T,T,O,T,X,T,  	S	2017-08-31 08:46:53	12	what?
yi1987	YI0010_13		U	2017-08-31 08:47:57	13	do you have any questions for me?
yi1988	YI0010_14	  O,O,T,O,O,T,T,O,O,T,O,O,T,O,T,X,O,T,T,X,O,O,T,T,T,T,T,O,O,X,  	S	2017-08-31 08:47:57	14	yes.
yi1989	YI0010_15		U	2017-08-31 08:49:10	15	what is one?
yi1990	YI0010_16	  X,X,T,X,O,T,X,O,O,T,O,T,T,O,X,O,X,O,X,X,X,O,T,O,T,X,T,X,T,T,  	S	2017-08-31 08:49:10	16	
yi1991	YI0010_17		U	2017-08-31 08:50:01	17	ok...well i like to dance. do you?
yi1992	YI0010_18	  O,O,T,O,T,X,X,O,O,T,O,T,T,O,O,O,O,T,T,X,O,O,X,O,T,T,T,O,X,T,  	S	2017-08-31 08:50:01	18	yes.
yi1993	YI0010_19		U	2017-08-31 08:51:22	19	cool! well i have to go. it was good talking to you.
yi1994	YI0010_20	  X,X,T,X,T,T,X,O,O,T,O,T,T,O,T,T,O,O,O,X,O,T,T,O,T,T,T,T,O,T,  	S	2017-08-31 08:51:22	20	do you know what? i can t answer! i would like to talk about...!
yi1995	YI0050_00		S	2017-08-31 08:55:26	0	hello!
yi1996	YI0050_01		U	2017-08-31 08:56:39	1	hi
yi1997	YI0050_02	  T,T,T,O,T,T,O,T,T,O,O,X,O,X,T,T,O,X,T,T,T,T,O,T,T,O,T,T,X,O,  	S	2017-08-31 08:56:39	2	i don t know what i don t have to say.
yi1998	YI0050_03		U	2017-08-31 08:58:00	3	what is your name?
yi1999	YI0050_04	  O,O,T,O,O,T,O,O,O,T,T,O,O,O,X,X,O,O,T,O,O,O,O,T,T,O,T,O,T,T,  	S	2017-08-31 08:58:00	4	amoroso renato.
yi2000	YI0050_05		U	2017-08-31 08:58:38	5	my name is arjun i am from india, where are you from?
yi2001	YI0050_06	  X,T,T,T,O,O,O,T,T,X,O,O,O,T,T,O,T,X,O,O,X,T,O,O,T,O,O,T,X,X,  	S	2017-08-31 08:58:38	6	where are you?
yi2002	YI0050_07		U	2017-08-31 08:58:53	7	in delhi
yi2003	YI0050_08	  O,T,T,O,O,T,O,O,O,T,T,O,O,O,X,X,O,O,T,O,O,T,O,T,T,O,O,O,T,O,  	S	2017-08-31 08:58:53	8	good!
yi2004	YI0050_09		U	2017-08-31 08:59:19	9	are you hungry?
yi2005	YI0050_10	  O,O,T,O,O,T,O,O,O,X,T,O,O,O,T,O,O,O,T,O,O,O,O,T,T,O,O,O,T,T,  	S	2017-08-31 08:59:19	10	no.
yi2006	YI0050_11		U	2017-08-31 09:00:19	11	would you like something to drink, i wanna have a cup of coffee
yi2007	YI0050_12	  O,O,T,O,O,T,O,O,O,T,T,O,O,O,O,X,O,O,T,O,X,O,O,T,T,O,T,O,T,X,  	S	2017-08-31 09:00:19	12	okay.
yi2008	YI0050_13		U	2017-08-31 09:01:03	13	great lets order coffee, anything to eat with it?
yi2009	YI0050_14	  T,T,T,O,O,T,O,T,T,T,O,O,O,T,X,X,O,O,O,O,O,T,O,T,T,O,O,T,X,O,  	S	2017-08-31 09:01:03	14	do you know what? its beyond my possibilities  let s talk about myself!
yi2010	YI0050_15		U	2017-08-31 09:01:53	15	okay tell me something about yourself
