	utterances	interjection	adverb	subobjvrb	neg-keywords
2039	[what, is, ?, ?, ?, ?]	[['what', '?', '?', '?', '?']]	[[]]	[[[], []]]	[[[['is', 'is', 'is', 'is', 'is', 'is']]]]
2040	[do, not, you, understand, what, i, am, saying, ?]	[['what', 'i', '?']]	[['not']]	[[['you', 'i'], []]]	[[[do, not], [[not, you]], [am, saying]]]
2041	[danger, and, warning]	[['danger', 'and', 'warning']]	[[]]	[[[], []]]	[[[['danger', 'danger', 'danger']]]]
2042	[let, me, just, ask, you, a, question, .]	[['a', 'question', '.']]	[['just']]	[[['me'], []]]	[[[['let', 'ask', 'ask', 'let', 'ask', 'question', 'ask', 'let']]]]
2043	[i, am, not, a, fan, of, the, name, of, the, name, .]	[['i', 'a', 'fan', 'name', 'name', '.']]	[['not']]	[[['i'], []]]	[[[[not, a]]]]
2044	[why, did, the, red, color, is, selected, for, standard, stop, lights, ?]	[['color', 'stop', 'lights', '?']]	[['why', 'red', 'standard']]	[[[], []]]	[[[did, the], [is, selected]]]
2045	[because, of, its, universal, association, with, danger, and, warning]	[['association', 'danger', 'and', 'warning']]	[['its', 'universal']]	[[[], []]]	[[[['because', 'because', 'association', 'association', 'because', 'association', 'with', 'danger', 'danger']]]]
2046	[then, why, the, green, light, is, another, standard, ?]	[['light', 'standard', '?']]	[['then', 'why', 'green']]	[[['light'], []]]	[[[['is', 'is', 'light', 'light', 'is', 'is', 'standard', 'is', 'is']]]]
2047	[it, is, a, good, idea, .]	[['a', 'idea', '.']]	[['good']]	[[['it'], []]]	[[[['is', 'is', 'idea', 'idea', 'is', 'is']]]]
2048	[according, to, passage, ,, which, color, makes, red, light, more, noticable, ?]	[['passage', ',', 'color', 'light', '?']]	[['which', 'red', 'more', 'noticable']]	[[['which', 'color', 'light'], []]]	[[[['according', 'according', 'to', 'passage', 'makes', 'makes', 'passage', 'light', 'noticable', 'noticable', 'makes', 'according']]]]
2049	[orange]	[[]]	[['orange']]	[[[], []]]	[[[['orange']]]]
2050	[i, do, not, think, that, is, the, correct, answer, .]	[['i', 'answer', '.']]	[['not', 'correct']]	[[['i', 'that'], []]]	[[[do, not], [[not, think]]]]
2051	[i, think, it, was, a, joke, .]	[['i', 'a', 'joke', '.']]	[[]]	[[['i', 'it'], []]]	[[[['think', 'think', 'was', 'think', 'joke', 'was', 'think']]]]
2052	[that, was, not, a, joke, !]	[['a', 'joke', '!']]	[['not']]	[[['that'], []]]	[[[[not, a]]]]
2053	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
2054	[because, we, are, doing, reading, comprehension, practice, .]	[['comprehension', 'practice', '.']]	[[]]	[[['we'], []]]	[[[are, doing]]]
2055	[i, think, i, missed, it, .]	[['i', 'i', '.']]	[[]]	[[['i', 'i'], []]]	[[[['think', 'think', 'missed', 'think', 'missed', 'think']]]]
2056	[what, did, you, miss, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[did, you]]]
2057	[hello, my, friend, ., it, is, a, pleasure, to, speak, with, you, ., wait, a, second, for, my, factoid, question.who, sponsors, the, premier, league, ?]	[['friend', '.', 'a', 'pleasure', '.', 'a', 'second', 'factoid', 'league', '?']]	[['my', 'my', 'premier']]	[[['it'], []]]	[[[['friend', 'friend', 'friend', 'friend', 'is', 'is', 'pleasure', 'is', 'speak', 'pleasure', 'speak', 'with', 'is', 'wait', 'second', 'wait', 'second', 'question.who', 'question.who', 'for', 'sponsors', 'league', 'league', 'sponsors', 'sponsors']]], [[to, speak]], [[['friend', 'friend', 'friend', 'friend', 'is', 'is', 'pleasure', 'is', 'speak', 'pleasure', 'speak', 'with', 'is', 'wait', 'second', 'wait', 'second', 'question.who', 'question.who', 'for', 'sponsors', 'league', 'league', 'sponsors', 'sponsors']]], [[['friend', 'friend', 'friend', 'friend', 'is', 'is', 'pleasure', 'is', 'speak', 'pleasure', 'speak', 'with', 'is', 'wait', 'second', 'wait', 'second', 'question.who', 'question.who', 'for', 'sponsors', 'league', 'league', 'sponsors', 'sponsors']]]]
2058	[why, do, i, need, to, respond, ot, you, ?]	[['i', '?']]	[['why']]	[[['i'], []]]	[[[do, i], [to, respond]]]
2059	"[you, can, do, better, ., hint, :, first, 3, answer, letters, is, "", bar, "", .]"	"[['.', ':', '3', 'answer', 'letters', '""', 'bar', '""', '.']]"	[['better', 'first']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'letters', 'is', 'is', 'bar', 'is', 'bar', 'is']]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'letters', 'is', 'is', 'bar', 'is', 'bar', 'is']]]]
2060	[what, are, other, sports, besides, football, ?]	[['what', 'sports', 'football', '?']]	[['other']]	[[['what', 'sports'], []]]	[[[['are', 'are', 'sports', 'are', 'sports', 'besides', 'are']]]]
2061	[still, incorrect, :(, lets, speak, about, something, else, ...]	[['lets', 'something']]	[['still', 'incorrect', 'else']]	[[['lets'], []]]	[[[['incorrect', 'lets', 'incorrect', 'speak', 'speak', 'speak', 'about', 'something', 'speak']]]]
2062	[answer, my, questions, !]	[['questions', '!']]	[['my']]	[[[], []]]	[[[['answer', 'questions', 'answer', 'answer']]]]
2063	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
2064	[because, i, asked, them, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['asked', 'asked', 'asked', 'asked', 'asked']]]]
2065	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
2066	[because, you, are, a, bot, and, should, be, helpful, .]	[['a', 'bot', 'and', '.']]	[['helpful']]	[[['you'], []]]	[[[should, be]]]
2067	[run]	[[]]	[[]]	[[[], []]]	[[[['run']]]]
2068	[run, what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['run', 'run', 'run']]]]
2069	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2070	[what, are, other, sports, besides, football, ?]	[['what', 'sports', 'football', '?']]	[['other']]	[[['what', 'sports'], []]]	[[[['are', 'are', 'sports', 'are', 'sports', 'besides', 'are']]]]
2071	"[my, answer, is, :, "", weekday, evenings, ""]"	"[['answer', ':', '""', 'weekday', 'evenings', '""']]"	[['my']]	[[['answer'], []]]	[[[['answer', 'is', 'is', 'is', 'is', 'evenings', 'is', 'is']]]]
2072	[wrong, ., how, is, american, football, different, from, what, is, called, football, in, europe, ?]	[['.', 'football', 'what', 'football', 'europe', '?']]	[['wrong', 'how', 'american', 'different']]	[[['football'], []]]	[[[['wrong', 'wrong', 'is', 'is', 'football', 'different', 'is', 'different', 'called', 'called', 'from', 'called', 'football', 'in', 'is']]], [[is, called]]]
2073	"[my, answer, is, :, "", premiership, ""]"	"[['answer', ':', '""', 'premiership', '""']]"	[['my']]	[[['answer'], []]]	[[[['answer', 'is', 'is', 'is', 'is', 'is', 'is']]]]
2074	[wrong, ., what, do, you, know, ?]	[['.', 'what', '?']]	[['wrong']]	[[['you'], []]]	[[[['wrong', 'wrong', 'know', 'know', 'know', 'know', 'know']]], [[do, you]]]
2075	[nothing, .]	[['nothing', '.']]	[[]]	[[[], []]]	[[[['nothing', 'nothing']]]]
2076	[at, least, you, are, humble, .]	[['.']]	[['least', 'humble']]	[[['you'], []]]	[[[['least', 'are', 'are', 'are', 'are', 'are']]]]
2077	[thank, you, .]	[['.']]	[[]]	[[[], []]]	[[[['thank', 'thank', 'thank']]]]
2078	[hello, my, friend, ., hope, this, chat, will, go, well, ., i, will, ask, you, a, question, in, a, second, ,, please, wait.where, did, the, spread, of, buddhism, begin, ?]	[['friend', '.', 'chat', '.', 'i', 'a', 'question', 'a', 'second', ',', 'spread', 'buddhism', '?']]	[['my', 'well', 'wait.where']]	[[['chat', 'i', 'spread'], []]]	[[[['friend', 'friend', 'friend', 'friend', 'hope', 'chat', 'go', 'go', 'hope', 'go', 'go', 'ask', 'ask', 'begin', 'ask', 'question', 'ask', 'question', 'second', 'in', 'ask', 'ask', 'ask', 'begin', 'spread', 'begin', 'spread', 'of', 'begin', 'begin']]], [[will, go]], [[will, ask], [did, the]]]
2079	[tangut]	[['tangut']]	[[]]	[[[], []]]	[[[['tangut']]]]
2080	[you, can, do, better, :, ), hint, :, first, 3, letters, is, asi, ., try, again, ,, please]	[[':', ')', 'hint', ':', '3', 'letters', '.', ',']]	[['better', 'first', 'asi', 'again']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'hint', 'do', 'do', 'hint', 'hint', 'hint', 'is', 'letters', 'is', 'hint', 'is', 'hint', 'try', 'try', 'try', 'try']]]]
2081	[asia, ?]	[['?']]	[['asia']]	[[[], []]]	[[[['asia', 'asia']]]]
2082	[did, you, mean, asia, ?, good, job, ., ask, me, or, wait, my, new, question:)how, long, did, buddhism, begin, ?]	[['?', 'job', '.', 'or', 'buddhism', '?']]	[['asia', 'good', 'my', 'new', 'question:)how', 'long']]	[[['you', 'buddhism'], []]]	[[[did, you]], [[['mean', 'mean', 'mean', 'mean', 'mean', 'job', 'job', 'job', 'ask', 'ask', 'ask', 'ask', 'question:)how', 'question:)how', 'wait', 'wait', 'begin', 'begin', 'ask', 'begin']]], [[did, buddhism]]]
2083	[i, do, not, know, ., can, you, give, me, the, hint, ?]	[['i', '.', 'hint', '?']]	[['not']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]]], [[can, you]]]
2084	[maybe, other, time, ., i, think, that, correct, answer, is, :, thousand, years, .]	[['time', '.', 'i', 'answer', ':', 'years', '.']]	[['maybe', 'other', 'correct']]	[[['i', 'answer'], []]]	[[[['time', 'time', 'time', 'time', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'years', 'is', 'think']]], [[['time', 'time', 'time', 'time', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'years', 'is', 'think']]]]
2085	[what, did, tanguts, to, spread, buddhism, ?]	[['what', 'tanguts', 'buddhism', '?']]	[[]]	[[['what'], []]]	[[[did, tanguts], [to, spread]]]
2086	[it, seems, that, correct, answer, is, :, translation, efforts, spanning, well, over, a, thousand, years]	[['answer', ':', 'translation', 'efforts', 'a', 'years']]	[['correct', 'well']]	[[['it', 'answer'], []]]	[[[['seems', 'seems', 'is', 'answer', 'is', 'seems', 'is', 'efforts', 'seems', 'efforts', 'spanning', 'spanning', 'thousand', 'years', 'over']]]]
2087	[kinds, of, good, answer, .]	[['kinds', 'answer', '.']]	[['good']]	[[[], []]]	[[[['kinds', 'kinds', 'answer', 'of', 'kinds']]]]
2088	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
2089	[why, you, do, not, know, ?]	[['?']]	[['why', 'not']]	[[['you'], []]]	[[[do, not], [[not, know]]]]
2090	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
2091	[why, are, you, keep, saying, do, not, know, ?,  , do, i, need, to, ask, you, another, question, ?]	[['?', ' ', 'i', 'question', '?']]	[['why', 'not']]	[[['you', 'i'], []]]	[[[are, you], [do, not], [[not, know]]], [[do, i], [to, ask]]]
2092	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
2093	[why, tangut, can, be, efficient, for, translation, ?]	[['tangut', 'translation', '?']]	[['why', 'efficient']]	[[['tangut'], []]]	[[[can, be]]]
2094	[it, seems, that, answer, is, :, exploiting, the, then, newly, invented, block, printing]	[['answer', ':', 'block', 'printing']]	[['then', 'newly']]	[[['it', 'answer'], []]]	[[[['seems', 'seems', 'answer', 'is', 'seems', 'is', 'is', 'block', 'block', 'invented', 'block', 'printing', 'exploiting']]]]
2095	[good, job]	[['job']]	[['good']]	[[[], []]]	[[[['job', 'job']]]]
2096	[that, is, what, happens, when, you, do, not, work, .]	[['what', '.']]	[['when', 'not']]	[[['that', 'what', 'you'], []]]	[[[do, not], [[not, work]]]]
2097	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2098	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2099	[hi, there]	[[]]	[['there']]	[[[], []]]	[[[['hi', 'hi']]]]
2100	[hello, maybe, we, should, talk, about, queen, (, band, ), .]	[['queen', '(', 'band', ')', '.']]	[['maybe']]	[[['we'], []]]	[[[should, talk]]]
2101	[hey, !, yes, for, sure, !, do, you, like, their, music, ?]	[['!', '!', 'music', '?']]	[['sure', 'their']]	[[['you'], []]]	[[[['hey', 'hey', 'for', 'for', 'for', 'for', 'like', 'like', 'like', 'music', 'like', 'like']]], [[['hey', 'hey', 'for', 'for', 'for', 'for', 'like', 'like', 'like', 'music', 'like', 'like']]], [[do, you]]]
2102	[i, can, answer, your, questions, ., ask, me, anything, !]	[['i', 'questions', '.', 'anything', '!']]	[['your']]	[[['i'], []]]	[[[can, answer]], [[['answer', 'answer', 'answer', 'questions', 'answer', 'answer', 'ask', 'ask', 'ask', 'ask']]]]
2103	[do, you, like, queen, is, music, ?]	[['queen', 'music', '?']]	[[]]	[[[], []]]	[[[queen, is]]]
2104	[*, she, pulls, out, a, small, music, player, and, offers, you, a, headphone, *]	[['*', 'a', 'music', 'player', 'and', 'a', 'headphone', '*']]	[['small']]	[[['she'], []]]	[[[['pulls', 'pulls', 'pulls', 'pulls', 'player', 'player', 'player', 'pulls', 'pulls', 'pulls', 'offers', 'headphone', 'offers', 'pulls']]]]
2105	[hmm, ok, ,, do, you, know, who, is, paul, rodgers, ?]	[[',', 'who', 'rodgers', '?']]	[['paul']]	[[['you', 'who'], []]]	[[[do, you]]]
2106	[do, not, expect, me, to, think, for, you, !]	[['!']]	[['not']]	[[['me'], []]]	[[[do, not], [[not, expect]], [to, think]]]
2107	[you, take, quite, a, while, to, answer, questions, ..., -.-]	[['a', 'while', 'questions']]	[['quite']]	[[['you'], []]]	[[[to, answer]]]
2108	[well, i, am, not, everyone, is, type, you, know, .]	[['i', 'everyone', 'type', '.']]	[['not']]	[[['i', 'everyone', 'you'], []]]	[[[[not, everyone]]]]
2109	[hahaha, lol, ok]	[[]]	[[]]	[[[], []]]	[[[['lol', 'lol', 'lol']]]]
2110	[lol, k.]	[[]]	[[]]	[[[], []]]	[[[['k.', 'k.']]]]
2111	[who, are, you, ?]	[['who', '?']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
2112	[i, am, your, new, favorite, robot, .]	[['i', 'robot', '.']]	[['your', 'new', 'favorite']]	[[['i'], []]]	[[[['am', 'am', 'robot', 'robot', 'robot', 'am', 'am']]]]
2113	[not, sure, about, that, ^^]	[[]]	[['not', 'sure']]	[[[], []]]	[[[[not, sure]]]]
2114	[your, math, is, off, .]	[['math', '.']]	[['your']]	[[['math'], []]]	[[[['math', 'is', 'is', 'is', 'is']]]]
2115	[who, is, paul, rodgers?what, is, this, article, about, ?]	[['who', 'paul', 'article', '?']]	[[]]	[[['who', 'rodgers?what'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'article', 'is', 'is', 'is']]]]
2116	[i, like, this, better, too, .]	[['i', '.']]	[['better', 'too']]	[[['i'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like']]]]
2117	[ok, bye]	[[]]	[[]]	[[[], []]]	[[[['ok', 'ok']]]]
2118	"[queen, +, paul, rodgers, was, a, rock, band, formed, by, brian, may, and, roger, taylor, ,, formerly, of, queen, ,, and, paul, rodgers, of, bad, company, ,, free, and, the, firm, ., maybe, "", emerson, ,, lake, and, powell, "", or, "", physical, graffiti, "", will, be, interesting, for, you.bye, .]"	"[['queen', '+', 'rodgers', 'a', 'rock', 'band', 'brian', 'and', 'roger', 'taylor', ',', 'queen', ',', 'and', 'rodgers', 'company', ',', 'and', 'firm', '.', '""', 'emerson', ',', 'lake', 'and', '""', 'or', '""', 'graffiti', '""', '.']]"	[['paul', 'formerly', 'paul', 'bad', 'free', 'maybe', 'physical', 'interesting']]	[[['rodgers', 'emerson'], []]]	[[[['rodgers', 'queen', 'rodgers', 'was', 'was', 'band', 'band', 'was', 'band', 'formed', 'by', 'was', 'may', 'taylor', 'may', 'taylor', 'of', 'may', 'of', 'may', 'was', 'rodgers', 'was', 'rodgers', 'company', 'of', 'rodgers', 'rodgers', 'free', 'firm', 'free', 'was', 'be', 'emerson', 'be', 'emerson', 'emerson', 'lake', 'lake', 'powell', 'lake', 'graffiti', 'graffiti', 'lake', 'graffiti', 'be', 'be', 'be', 'be', 'for', 'be']]], [[will, be]]]
2119	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']]]]
2120	[all, right, .]	[['.']]	[['all', 'right']]	[[[], []]]	[[[['right', 'right', 'right']]]]
2121	[what, are, you, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
2122	[what, are, you, doing, here, ?]	[['what', '?']]	[['here']]	[[['you'], []]]	[[[are, you]]]
2123	[nothing]	[['nothing']]	[[]]	[[[], []]]	[[[['nothing']]]]
2124	[nothing, .]	[['nothing', '.']]	[[]]	[[[], []]]	[[[['nothing', 'nothing']]]]
2125	[why, you, repeating, me, ?]	[['?']]	[['why']]	[[['you'], []]]	[[[['repeating', 'repeating', 'repeating', 'repeating', 'repeating']]]]
2126	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2127	[you, repeated, my, messages]	[['messages']]	[['my']]	[[['you'], []]]	[[[['repeated', 'repeated', 'messages', 'repeated']]]]
2128	[i, was, a, man]	[['i', 'a', 'man']]	[[]]	[[['i'], []]]	[[[['was', 'was', 'man', 'was']]]]
2129	[and, now, who, are, you, ?]	[['and', 'who', '?']]	[['now']]	[[['who', 'you'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'are']]]]
2130	[what, are, you, doing, here, ?]	[['what', '?']]	[['here']]	[[['you'], []]]	[[[are, you]]]
2131	[inspecting, youyou, are, bad, robot]	[['robot']]	[['bad']]	[[[], []]]	[[[['are', 'inspecting', 'are', 'robot', 'are']]]]
2132	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .what, are, you, doing, ?]	[[',', ',', ',', ',', ',', ',', ',', ',', '.what', '?']]	[[]]	[[['you'], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'doing', 'doing', '.what', 'doing', 'doing', 'doing', 'doing', 'doing']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'doing', 'doing', '.what', 'doing', 'doing', 'doing', 'doing', 'doing']]], [[are, you]]]
2133	[inspecting, you]	[[]]	[[]]	[[[], []]]	[[[['inspecting', 'inspecting']]]]
2134	[what,  , is, the, matter, ?]	[['what', ' ', 'matter', '?']]	[[]]	[[[], []]]	[[[['is', 'what', 'is', 'matter', 'is', 'is']]]]
2135	[do, you, know, siri, ?]	[['siri', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
2136	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .]	[[',', ',', ',', ',', ',', ',', ',', ',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]]]
2137	[do, you, know, google, ?]	[['?']]	[[]]	[[['you'], []]]	[[[do, you]]]
2138	[i, don,  , wouldt, know, .]	[['i', ' ', 'wouldt', '.']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'don', 'don', 'don', 'don']]]]
2139	[who, are, you, ?]	[['who', '?']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
2140	[hello, !, it, is, a, pleasure, to, speak, with, you, ., i, will, ask, you, a, question, in, a, second, ,, please, wait.what, is, the, busiest, airport, in, florida, ?]	[['!', 'a', 'pleasure', '.', 'i', 'a', 'question', 'a', 'second', ',', 'airport', 'florida', '?']]	[['busiest']]	[[['it', 'i', 'wait.what'], []]]	[[[['hello', 'hello', 'is', 'is', 'pleasure', 'is', 'speak', 'pleasure', 'speak', 'with', 'is', 'ask', 'ask', 'ask', 'ask', 'question', 'ask', 'question', 'second', 'in', 'ask', 'is', 'is', 'ask', 'airport', 'airport', 'is', 'airport', 'in', 'ask']]], [[to, speak]], [[will, ask]]]
2141	[miami, international]	[['miami']]	[['international']]	[[[], []]]	[[[['international', 'international']]]]
2142	[did, you, mean, miami, international, ?, my, congratulations, ., ask, me, something, or, wait, for, my, new, question:)how, many, passengers, ride, miami, international, airport, annually, ?]	[['miami', '?', 'congratulations', '.', 'something', 'or', 'passengers', 'miami', 'airport', '?']]	[['international', 'my', 'my', 'new', 'question:)how', 'many', 'international', 'annually']]	[[['you', 'passengers'], []]]	[[[did, you]], [[['mean', 'mean', 'mean', 'international', 'mean', 'mean', 'congratulations', 'congratulations', 'congratulations', 'ask', 'ask', 'ask', 'ask', 'ask', 'wait', 'question:)how', 'question:)how', 'for', 'passengers', 'ride', 'ask', 'airport', 'airport', 'ride', 'ride', 'ride']]], [[['mean', 'mean', 'mean', 'international', 'mean', 'mean', 'congratulations', 'congratulations', 'congratulations', 'ask', 'ask', 'ask', 'ask', 'ask', 'wait', 'question:)how', 'question:)how', 'for', 'passengers', 'ride', 'ask', 'airport', 'airport', 'ride', 'ride', 'ride']]]]
2143	[35]	[[]]	[[]]	[[[], []]]	[[[['35']]]]
2144	[show, me, your, best, ., hint, :, first, 3, letters, is, 35, ., try, again, .]	[['.', ':', '3', 'letters', '.', '.']]	[['your', 'best', 'first', 'again']]	[[['letters'], []]]	[[[['show', 'show', 'best', 'show', 'show', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]], [[['show', 'show', 'best', 'show', 'show', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]], [[['show', 'show', 'best', 'show', 'show', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]], [[['show', 'show', 'best', 'show', 'show', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]]]
2145	[35]	[[]]	[[]]	[[[], []]]	[[[['35']]]]
2146	[maybe, other, time, ., i, think, that, answer, is, :, 35, million, .]	[['time', '.', 'i', 'answer', ':', '.']]	[['maybe', 'other']]	[[['i', 'answer'], []]]	[[[['time', 'time', 'time', 'time', 'think', 'think', 'answer', 'is', 'think', 'is', 'million', 'is', 'think']]], [[['time', 'time', 'time', 'time', 'think', 'think', 'answer', 'is', 'think', 'is', 'million', 'is', 'think']]]]
2147	[oh, ,, yeah, ,, sure, ,, sorry]	[[',', ',', ',']]	[[]]	[[[], []]]	[[[['oh', 'oh', 'oh', 'yeah', 'oh', 'sure', 'oh']]]]
