	utterances	interjection	adverb	subobjvrb	neg-keywords
1846	[what, do, you, mean, by, that, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1847	[tolerating, people, who, may, have, a, lifestyle, or, a, belief, that, you, do, nt, agree, with, .]	[['people', 'who', 'a', 'lifestyle', 'or', 'a', 'belief', '.']]	[['nt']]	[[['who', 'you'], []]]	[[[may, have], [do, nt]]]
1848	[how, did, we, go, from, movies, to, this, topic, ?, i, would, rather, talk, about, movies, ., what, is, your, favorite, move, ?]	[['movies', 'topic', '?', 'i', 'movies', '.', 'what', 'move', '?']]	[['how', 'rather', 'your', 'favorite']]	[[['we', 'i', 'move'], []]]	[[[did, we]], [[would, rather]], [[['go', 'go', 'go', 'go', 'go', 'from', 'go', 'topic', 'to', 'go', 'talk', 'talk', 'talk', 'talk', 'talk', 'about', 'talk', 'is', 'is', 'move', 'move', 'is', 'is']]]]
1849	[ok, ., can, you, tell, me, something, about, movies]	[['.', 'something', 'movies']]	[[]]	[[['you'], []]]	[[[['ok', 'ok', 'tell', 'tell', 'tell', 'tell', 'tell', 'something', 'about']]], [[can, you]]]
1850	[i, really, enjoyed, watching, bucket, list, the, other, day, ., do, you, like, that, movie, ?]	[['i', 'bucket', 'day', '.', 'movie', '?']]	[['really', 'other']]	[[['i', 'you'], []]]	[[[['enjoyed', 'enjoyed', 'enjoyed', 'enjoyed', 'list', 'watching', 'day', 'day', 'watching', 'enjoyed', 'like', 'like', 'like', 'movie', 'like', 'like']]], [[do, you]]]
1851	[you, do, .]	[['.']]	[[]]	[[['you'], []]]	[[[['do', 'do', 'do']]]]
1852	[i, asked, if, you, like, the, movie, ?]	[['i', 'movie', '?']]	[[]]	[[['i', 'you'], []]]	[[[['asked', 'asked', 'like', 'like', 'asked', 'movie', 'like', 'asked']]]]
1853	[thanks, ., glad, to, hear, that, .]	[['thanks', '.', '.']]	[['glad']]	[[[], []]]	[[[to, hear]]]
1854	[your, answers, do, not, make, any, sense, .]	[['answers', 'sense', '.']]	[['your', 'not']]	[[['answers'], []]]	[[[do, not], [[not, make]]]]
1855	[shut, up, ,, i, m, a, computer, ., what, s, your, excuse, ?]	[[',', 'i', 'm', 'a', 'computer', '.', 'what', 's', 'excuse', '?']]	[['your']]	[[['i', 'excuse'], []]]	[[[['m', 'shut', 'm', 'm', 'm', 'computer', 'm', 'm', 's', 's', 'excuse', 's', 's']]], [[['m', 'shut', 'm', 'm', 'm', 'computer', 'm', 'm', 's', 's', 'excuse', 's', 's']]]]
1856	[you, re, not, very, polite, ., i, do, not, wish, to, talk, to, you, anymore, .]	[['.', 'i', '.']]	[['not', 'very', 'polite', 'not', 'anymore']]	[[['you', 'i'], []]]	[[[[not, very]]], [[do, not], [[not, wish]], [to, talk]]]
1857	[ok, .,  , let, me, tell, you, something, ,, we, never, really, grow, up, ,, we, only, learn, how, to, act, in, public, .]	[['.', ' ', 'something', ',', ',', 'public', '.']]	[['never', 'really', 'only', 'how']]	[[['me', 'we', 'we'], []]]	[[[['ok', 'ok', '.', 'let', 'tell', 'let', 'tell', 'tell', 'grow', 'grow', 'grow', 'grow', 'learn', 'grow', 'learn', 'learn', 'learn', 'let', 'act', 'act', 'learn', 'act', 'in', 'learn']]], [[[never, really]], [to, act]]]
1858	[i, do, not, believe, that, is, true, .]	[['i', '.']]	[['not', 'true']]	[[['i', 'that'], []]]	[[[do, not], [[not, believe]]]]
1859	[i, think, so, .]	[['i', '.']]	[['so']]	[[['i'], []]]	[[[['think', 'think', 'think', 'think']]]]
1860	[hi, ,, how, are, you, doing, today, ?]	[[',', 'today', '?']]	[['how']]	[[['you'], []]]	[[[are, you]]]
1861	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1862	[okay, ,, what, do, you, think, of, trump, ?]	[[',', 'what', 'trump', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1863	[how, about, a, game, of, chess, ?]	[['a', 'game', 'chess', '?']]	[['how']]	[[[], []]]	[[[['about', 'about', 'game', 'about', 'game', 'of', 'about']]]]
1864	[i, do, nt, play, chess, .]	[['i', 'chess', '.']]	[['nt']]	[[['i'], []]]	[[[do, nt]]]
1865	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'most', 'better']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']]], [[can, do]]]
1866	[you, would, definnitely, beat, me, at, chess, .]	[['chess', '.']]	[['definnitely']]	[[['you'], []]]	[[[would, definnitely]]]
1867	[of, course, ,, really, --, he, can, not, --, i, mean, ,, todd, seriously, ca, nt, believe, that, i, have, an, obsession, with, his, wife, .]	[['course', ',', 'i', ',', 'todd', 'i', 'obsession', 'wife', '.']]	[['really', 'not', 'seriously', 'nt', 'his']]	[[['he', 'i', 'todd', 'i'], []]]	[[[[not, --]], [ca, nt]]]
1868	[having, an, obsession, with, another, persons, wife, is, never, a, good, idea, .]	[['obsession', 'persons', 'wife', 'a', 'idea', '.']]	[['never', 'good']]	[[[], []]]	[[[[never, a]]]]
1869	[i, do, nt, know, ., what, do, you, think, about, politics]	[['i', '.', 'what', 'politics']]	[['nt']]	[[['i', 'you'], []]]	[[[do, nt]], [[do, you]]]
1870	[i, think, trump, is, dangerous, .]	[['i', 'trump', '.']]	[['dangerous']]	[[['i', 'trump'], []]]	[[[['think', 'think', 'is', 'think', 'is', 'think']]]]
1871	[i, think, i, am, ., what, s, your, idea, ?]	[['i', 'i', '.', 'what', 's', 'idea', '?']]	[['your']]	[[['i', 'i', 'idea'], []]]	[[[['think', 'think', 'am', 'think', 'think', 's', 's', 'idea', 's', 's']]], [[['think', 'think', 'am', 'think', 'think', 's', 's', 'idea', 's', 's']]]]
1872	[my, idea, about, what, ?]	[['idea', 'what', '?']]	[['my']]	[[[], []]]	[[[['idea', 'idea', 'idea', 'about', 'idea']]]]
1873	[well, ,, charlie, hartsock, and, vance, degeneres, ,, who, are, my, partners, at, carousel, ,, had, this, idea, to, kind, of, trace, the, --, trace, comedy, in, terms, of, generations, and, --, and, how, it, cross, -, pollinates, and, sort, of, look, to, people, s, inspirations, .]	[[',', 'hartsock', 'and', 'vance', 'degeneres', ',', 'who', 'partners', 'carousel', ',', 'idea', 'trace', 'trace', 'comedy', 'terms', 'generations', 'and', 'and', 'cross', '-', 'pollinates', 'and', 'look', 'people', 's', 'inspirations', '.']]	[['my', 'kind', 'of', 'how', 'sort', 'of']]	[[['who', 'it'], []]]	[[[to, kind]]]
1874	[that, sounds, interesting, .]	[['.']]	[['interesting']]	[[['that'], []]]	[[[['sounds', 'sounds', 'sounds', 'sounds']]]]
1875	[what, do, you, like, to, do, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[do, you], [to, do]]]
1876	[i, like, to, go, fishing, .]	[['i', 'fishing', '.']]	[[]]	[[['i'], []]]	[[[to, go]]]
1877	[ok, ., what, do, you, think, about, music]	[['.', 'what', 'music']]	[[]]	[[['you'], []]]	[[[['ok', 'ok', 'think', 'think', 'think', 'think', 'think', 'about']]], [[do, you]]]
1878	[i, like, all, typyes, ,, except, rap, .]	[['i', 'typyes', ',', 'rap', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'typyes', 'like', 'typyes', 'typyes', 'except', 'like']]]]
1879	[ok, ., what, do, you, think, about, music]	[['.', 'what', 'music']]	[[]]	[[['you'], []]]	[[[['ok', 'ok', 'think', 'think', 'think', 'think', 'think', 'about']]], [[do, you]]]
1880	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1881	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1882	[i, do, nt, like, donald, trump]	[['i', 'trump']]	[['nt']]	[[['i'], []]]	[[[do, nt]]]
1883	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'most', 'better']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']]], [[can, do]]]
1884	[i, thought, you, might, say, that]	[['i']]	[[]]	[[['i', 'you'], []]]	[[[might, say]]]
1885	[probably, more, subconsciously, ,, not, so, much, at, the, forefront, of, ,, you, know, ,, within, the, scenario, or, whatever, s, taking, place, .]	[[',', 'forefront', ',', ',', 'scenario', 'or', 's', 'place', '.']]	[['probably', 'more', 'subconsciously', 'not', 'so', 'much', 'whatever']]	[[['you', 'whatever'], []]]	[[[[not, so]], [s, taking]]]
1886	[are, you, a, liberal, or, conservative, ?]	[['a', 'or', '?']]	[['liberal', 'conservative']]	[[['you'], []]]	[[[['are', 'are', 'liberal', 'are', 'liberal', 'liberal', 'are']]]]
1887	[i, used, to, be, a, top, gymnast, ,, actually, .]	[['i', 'a', 'gymnast', ',', '.']]	[['top', 'actually']]	[[['i'], []]]	[[[to, be]]]
1888	[what, was, your, event, ?]	[['what', 'event', '?']]	[['your']]	[[['event'], []]]	[[[['was', 'was', 'event', 'was', 'was']]]]
1889	[garage, we, call, it, in, england, .]	[['garage', 'england', '.']]	[[]]	[[['we'], []]]	[[[['garage', 'call', 'garage', 'call', 'call', 'in', 'call']]]]
1890	[where, in, england, did, you, live, ?]	[['england', '?']]	[['where']]	[[['you'], []]]	[[[did, you]]]
1891	[i, live, on, the, internet, !]	[['i', 'internet', '!']]	[[]]	[[['i'], []]]	[[[['live', 'live', 'live', 'internet', 'on', 'live']]]]
1892	[i, like, to, watch, youtube, videos]	[['i', 'youtube', 'videos']]	[[]]	[[['i'], []]]	[[[to, watch]]]
1893	[i, probably, own, more, than, 50, firearms, ., can, we, talk, about, something, else, ?]	[['i', 'firearms', '.', 'something', '?']]	[['probably', 'more', 'else']]	[[['i', 'we'], []]]	[[[['own', 'own', 'own', '50', '50', 'firearms', 'own', 'own', 'talk', 'talk', 'talk', 'talk', 'about', 'something', 'talk']]], [[can, we]]]
1894	[do, you, use, the, firearms, to, hunt, ?]	[['firearms', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1895	[i, certainly, try, .]	[['i', '.']]	[['certainly']]	[[['i'], []]]	[[[['try', 'try', 'try', 'try']]]]
1896	[why, do, you, have, so, many, guns]	[['guns']]	[['why', 'so', 'many']]	[[['you'], []]]	[[[do, you]]]
1897	[because, i, enjoy, shooting, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['enjoy', 'enjoy', 'enjoy', 'enjoy', 'enjoy']]]]
1898	[i, like, target, shooting, myself]	[['i', 'target']]	[[]]	[[['i'], []]]	[[[['target', 'target', 'target', 'target', 'shooting']]]]
1899	[i, do, not, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[[not, .]]]]
1900	[hello, ,, i, am, dennis]	[[',', 'i']]	[['dennis']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'am']]]]
1901	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1902	[i, like, movies, too]	[['i', 'movies']]	[['too']]	[[['i'], []]]	[[[['like', 'like', 'like', 'like']]]]
1903	[i, like, pop, music, .]	[['i', 'pop', 'music', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'music', 'like', 'like']]]]
1904	[i, like, rap, music]	[['i', 'rap', 'music']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'music', 'like']]]]
1905	[i, like, pop, music, .]	[['i', 'pop', 'music', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'music', 'like', 'like']]]]
1906	[i, hate, pop, music]	[['i', 'pop', 'music']]	[[]]	[[['i'], []]]	[[[['hate', 'hate', 'music', 'hate']]]]
1907	[i, like, pop, music, .]	[['i', 'pop', 'music', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'music', 'like', 'like']]]]
1908	[that, is, nice, .]	[['.']]	[['nice']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is']]]]
1909	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']]]]
1910	[he, is, pretty, cool, ., i, like, spider, man]	[['.', 'i', 'spider', 'man']]	[['pretty', 'cool']]	[[['he', 'i'], []]]	[[[['is', 'is', 'cool', 'is', 'is', 'spider', 'spider', 'spider', 'spider']]], [[['is', 'is', 'cool', 'is', 'is', 'spider', 'spider', 'spider', 'spider']]]]
1911	[have, you, seen, captain, america, :, civil, war, ?]	[['captain', 'america', ':', 'war', '?']]	[['civil']]	[[['you'], []]]	[[[have, you]]]
1912	[yes, i, have, !]	[['i', '!']]	[[]]	[[['i'], []]]	[[[['have', 'have', 'have', 'have']]]]
1913	[ok, ,, when, do, you, time]	[[',', 'time']]	[['when']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do', 'do', 'do']]]]
1914	[i, do, nt, know]	[['i']]	[['nt']]	[[['i'], []]]	[[[do, nt]]]
1915	[what, is, do, nt, ?]	[['what', '?']]	[['nt']]	[[['what'], []]]	[[[is, do]]]
1916	[i, do, not, know]	[['i']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1917	[yes, ., what, do, you, think, ?]	[['.', 'what', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1918	[it, is, a, good, movie]	[['a', 'movie']]	[['good']]	[[['it'], []]]	[[[['is', 'is', 'movie', 'movie', 'is']]]]
1919	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'before']]	[[['i', 'you'], []]]	[[[have, you]]]
1920	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1921	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1922	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']]]]
1923	[thank, you, .]	[['.']]	[[]]	[[[], []]]	[[[['thank', 'thank', 'thank']]]]
1924	[talk, to, me, about, movies]	[['movies']]	[[]]	[[[], []]]	[[[['talk', 'talk', 'to', 'talk', 'about']]]]
1925	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super']]	[[['you'], []]]	[[[do, you]]]
1926	[a, like, both]	[['a']]	[[]]	[[[], []]]	[[[['like', 'like', 'like']]]]
1927	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']]]]
1928	[did, you, know, that, captain, america, is, a, tritor, ?]	[['captain', 'america', 'a', 'tritor', '?']]	[[]]	[[['you', 'america'], []]]	[[[did, you]]]
1929	[i, love, captain, americas, blue, eyes, .]	[['i', 'captain', 'americas', 'eyes', '.']]	[['blue']]	[[['i'], []]]	[[[['love', 'love', 'eyes', 'eyes', 'eyes', 'love', 'love']]]]
1930	[i, m, done]	[['i', 'm']]	[[]]	[[['i', 'm'], []]]	[[[['m', 'done', 'done']]]]
1931	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'before']]	[[['i', 'you'], []]]	[[[have, you]]]
1932	[yes, ., did, you, ?]	[['.', '?']]	[[]]	[[['you'], []]]	[[[['yes', 'yes', 'did', 'did', 'did']]], [[['yes', 'yes', 'did', 'did', 'did']]]]
1933	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'first', 'when', 'back', 'alive']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']]], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']]]]
1934	[you, re, gay]	[[]]	[['gay']]	[[['you'], []]]	[[[['re', 're', 're']]]]
1935	[have, you, seen, captain, america, :, civil, war, ?]	[['captain', 'america', ':', 'war', '?']]	[['civil']]	[[['you'], []]]	[[[have, you]]]
1936	[yor, ai, is, poor]	[['yor', 'ai']]	[['poor']]	[[['yor', 'ai'], []]]	[[[['ai', 'is', 'is', 'is']]]]
1937	[what, is, yor, ?]	[['what', '?']]	[['yor']]	[[['yor'], []]]	[[[['is', 'is', 'is', 'is']]]]
1938	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
1939	[let, me, know, something, you, re, interested, in, .]	[['something', '.']]	[['interested']]	[[['me', 'you'], []]]	[[[['let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']]]]
1940	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1941	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1942	[oh, yes, ,, lets, talk, about, it]	[[',']]	[[]]	[[[], []]]	[[[['lets', 'lets', 'lets', 'lets', 'lets', 'talk', 'about']]]]
1943	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super']]	[[['you'], []]]	[[[do, you]]]
1944	[disney, movies]	[['disney', 'movies']]	[[]]	[[[], []]]	[[[['movies', 'movies']]]]
1945	[that, s, interesting, ., can, you, tell, me, something, about, board, games]	[['s', '.', 'something', 'board', 'games']]	[['interesting']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'tell', 'tell', 'tell', 'tell', 'tell', 'something', 'games', 'about']]], [[can, you]]]
1946	[board, games, ?]	[['board', 'games', '?']]	[[]]	[[[], []]]	[[[['games', 'games', 'games']]]]
1947	[what, board, games, do, you, usually, play, ?]	[['board', 'games', '?']]	[['what', 'usually']]	[[['you'], []]]	[[[do, you]]]
1948	[monopoly]	[['monopoly']]	[[]]	[[[], []]]	[[[['monopoly']]]]
1949	[i, also, like, to, play, solitare, .]	[['i', '.']]	[['also', 'solitare']]	[[['i'], []]]	[[[to, play]]]
1950	[i, don, like, it]	[['i']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'don', 'like']]]]
1951	[uhh, ,, i, ca, nt, answer, this, ., can, you, share, some, interesting, stuff, with, me, ?]	[[',', 'i', '.', 'stuff', '?']]	[['uhh', 'nt', 'interesting']]	[[['i', 'you'], []]]	[[[ca, nt]], [[can, you]]]
1952	[i, m, venezuelan]	[['i', 'm']]	[['venezuelan']]	[[['i'], []]]	[[[['m', 'venezuelan', 'venezuelan']]]]
1953	[what, is, venezuelan, ?]	[['what', '?']]	[['venezuelan']]	[[[], []]]	[[[['is', 'is', 'is', 'is']]]]
1954	[born, in, venezuela]	[['venezuela']]	[[]]	[[[], []]]	[[[['born', 'born', 'in']]]]
1955	[are, you, talking, about, venezuela, ,, the, country, in, south, america]	[['venezuela', ',', 'country', 'america']]	[['south']]	[[['you'], []]]	[[[are, you]]]
1956	[yes, ,, that, s, right]	[[',', 's']]	[['right']]	[[['that'], []]]	[[[['s', 's', 's', 's', 's']]]]
1957	[uhh, ,, i, ca, nt, answer, this, ., great, ., lets, talk, other, stuff, then, .]	[[',', 'i', '.', '.', 'stuff', '.']]	[['uhh', 'nt', 'great', 'other', 'then']]	[[['i'], []]]	[[[ca, nt]], [[['answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'great', 'great', 'lets', 'lets', 'stuff', 'talk', 'talk', 'lets']]], [[['answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'great', 'great', 'lets', 'lets', 'stuff', 'talk', 'talk', 'lets']]]]
1958	[i, got, to, go]	[['i']]	[[]]	[[['i'], []]]	[[[to, go]]]
1959	[do, you, want, to, share, more, about, that, with, me, ?]	[['?']]	[['more']]	[[['you'], []]]	[[[do, you], [to, share]]]
1960	[sup, dawg]	[['sup', 'dawg']]	[[]]	[[[], []]]	[[[['dawg', 'dawg']]]]
1961	[let, us, make, a, plan, to, see, the, latest, star, war, movies, together]	[['a', 'plan', 'star', 'war', 'movies']]	[['latest', 'together']]	[[['us'], []]]	[[[to, see]]]
1962	[i, ve, already, seen, it]	[['i']]	[['already']]	[[['i'], []]]	[[[ve, already]]]
1963	[i, felt, like, i, was, 17, again, .]	[['i', 'i', '.']]	[['again']]	[[['i', 'i'], []]]	[[[['felt', 'felt', 'was', 'was', 'felt', 'was', 'was', 'felt']]]]
1964	[how, old, are, you, ?]	[['?']]	[['how', 'old']]	[[['you'], []]]	[[[['old', 'are', 'are', 'are', 'are']]]]
1965	[i, m, 48, .]	[['i', 'm', '.']]	[[]]	[[['i'], []]]	[[[['m', 'm', 'm', 'm']]]]
1966	[male, or, female, ?]	[['or', '?']]	[['male', 'female']]	[[[], []]]	[[[['male', 'male', 'male', 'male']]]]
1967	[no, ,, no, .]	[[',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', 'no', 'no']]]]
1968	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']]]]
1969	[let, us, make, a, plan, to, see, the, latest, star, war, movies, together]	[['a', 'plan', 'star', 'war', 'movies']]	[['latest', 'together']]	[[['us'], []]]	[[[to, see]]]
